Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"09-Jan-2025","12364","12364","12026","12292","397k","48.53m","12.2336k","1,587","1",
"08-Jan-2025","12982","12982","12192","12192","972k","119.78m","12.31575k","3,554","1",
"07-Jan-2025","12707","12871","12667","12685","647k","82.43m","12.73431k","3,726","1",
"06-Jan-2025","12758","12847","12561","12681","699k","88.92m","12.72133k","3,715","1",
"03-Jan-2025","12591","12712","12482","12655","449k","56.77m","12.64993k","2,491","1",
"02-Jan-2025","12797","12899","12590","12621","674k","85.32m","12.65877k","7,082","1",
"01-Jan-2025","0","0","0","12670","0","0","0","0","1",
"31-Dec-2024","12430","12781","12430","12670","138k","17.45m","12.64675k","849","1",
"30-Dec-2024","12691","12809","12522","12642","388k","49.15m","12.65421k","2,739","1",
"27-Dec-2024","12600","12779","12438","12636","609k","77.11m","12.67082k","4,319","1",
"26-Dec-2024","0","0","0","12598","0","0","0","0","1",
"25-Dec-2024","0","0","0","12598","0","0","0","0","1",
"24-Dec-2024","12728","12728","12586","12598","112k","14.12m","12.61014k","241","1",
"23-Dec-2024","12516","12630","12503","12561","403k","50.74m","12.58343k","1,868","1",
"20-Dec-2024","12639","12639","12381","12516","1m","177.24m","12.50698k","2,709","1",
"19-Dec-2024","12723","12737","12439","12479","4m","441.95m","12.59376k","5,609","1",
"18-Dec-2024","13000","13000","12710","12836","506k","64.92m","12.83082k","2,729","1",
"17-Dec-2024","12899","12899","12619","12724","1m","132.81m","12.73388k","5,038","1",
"16-Dec-2024","0","0","0","12664","0","0","0","0","1",
"13-Dec-2024","12793","12817","12651","12664","561k","71.39m","12.72216k","5,919","1",
"12-Dec-2024","12800","12974","12651","12800","1m","133.37m","12.79766k","4,351","1",
"11-Dec-2024","13000","13031","12856","12900","1m","133.05m","12.91806k","5,318","1",
"10-Dec-2024","13420","13560","13242","13374","845k","113.47m","13.42168k","3,045","1",
"09-Dec-2024","13500","13672","13381","13501","596k","80.37m","13.47526k","1,988","1",
"06-Dec-2024","13131","13480","13131","13475","1m","148.82m","13.41916k","5,627","1",
"05-Dec-2024","13423","13423","12825","13100","2m","215.09m","13.0139k","5,443","1",
"04-Dec-2024","12892","13175","12837","12900","1m","156.34m","12.93801k","4,301","1",
"03-Dec-2024","13064","13095","12818","12892","1m","151.73m","12.93906k","5,381","1",
"02-Dec-2024","13100","13178","12960","13000","730k","95.24m","13.05034k","4,000","1",
"29-Nov-2024","13375","13375","12980","12985","803k","104.83m","13.05984k","3,593","1",
"28-Nov-2024","13150","13247","13051","13209","903k","118.97m","13.16954k","4,150","1",
"27-Nov-2024","13051","13118","12933","13050","781k","101.94m","13.04824k","3,114","1",
"26-Nov-2024","13100","13389","13000","13035","1m","149.68m","13.0657k","5,054","1",
"25-Nov-2024","13771","14038","13112","13185","1m","157.21m","13.29556k","4,973","1",
"22-Nov-2024","14042","14140","13508","13595","846k","115.28m","13.61796k","5,023","1",
"21-Nov-2024","14099","14200","13884","14145","538k","75.77m","14.0777k","2,414","1",
"20-Nov-2024","13801","14092","13800","14007","404k","56.67m","14.01628k","2,767","1",
"19-Nov-2024","14000","14154","13787","13832","388k","53.85m","13.86225k","2,089","1",
"18-Nov-2024","13951","14072","13808","13977","236k","33.03m","13.97573k","1,112","1",
"15-Nov-2024","14224","14224","13919","13960","631k","88.21m","13.9781k","2,668","1",
"14-Nov-2024","14086","14249","14051","14190","613k","86.75m","14.1615k","2,787","1",
"13-Nov-2024","14183","14230","13976","14065","481k","67.67m","14.07465k","2,700","1",
"12-Nov-2024","14050","14357","14050","14277","869k","123.84m","14.2559k","3,341","1",
"11-Nov-2024","14076","14263","13980","14262","959k","135.78m","14.16541k","4,568","1",
"08-Nov-2024","14020","14100","13844","13976","1m","142.71m","13.9536k","2,805","1",
"07-Nov-2024","14230","14230","13805","14035","2m","239.06m","13.97345k","2,805","1",
"06-Nov-2024","13941","14104","13782","13857","2m","219.22m","13.89996k","4,386","1",
"05-Nov-2024","13958","13997","13841","13899","893k","124.11m","13.9054k","4,151","1",
"04-Nov-2024","13839","13890","13737","13832","1m","206.78m","13.81403k","4,373","1",
"01-Nov-2024","13700","13904","13643","13875","2m","246.54m","13.83856k","4,506","1",
"31-Oct-2024","13542","13805","13517","13708","2m","288.23m","13.69164k","5,544","1",
"30-Oct-2024","13624","13741","13490","13697","1m","178.04m","13.65514k","5,153","1",
"29-Oct-2024","13821","13939","13428","13568","1m","189.27m","13.58344k","6,486","1",
"28-Oct-2024","13999","13999","13576","13890","1m","193.54m","13.80187k","5,855","1",
"25-Oct-2024","13765","13784","13505","13596","666k","90.57m","13.60335k","4,316","1",
"24-Oct-2024","13577","13678","13521","13648","946k","128.87m","13.63234k","3,420","1",
"23-Oct-2024","13650","13681","13423","13590","906k","122.9m","13.56517k","5,560","1",
"22-Oct-2024","13550","13682","13489","13615","866k","117.79m","13.60645k","2,735","1",
"21-Oct-2024","13936","14009","13619","13641","1m","182.68m","13.71337k","2,152","1",
"18-Oct-2024","13975","14010","13774","13936","628k","87.52m","13.92728k","2,867","1",
"17-Oct-2024","13848","14061","13815","13930","770k","107.4m","13.94249k","4,161","1",
"16-Oct-2024","13800","13830","13651","13830","1m","139.47m","13.78793k","4,146","1",
"15-Oct-2024","13544","13758","13524","13696","591k","80.7m","13.64354k","4,737","1",
