Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"01-Dec-2023","20200","20200","19862","20038","2m","416.53m","20.02391k","6,973","1",
"30-Nov-2023","19650","20182","19650","20022","6m","1.18b","20.00872k","8,748","1",
"29-Nov-2023","19850","20014","19700","19779","1m","278.8m","19.8218k","5,939","1",
"28-Nov-2023","19571","20032","19571","19900","2m","463.07m","19.90864k","10,280","1",
"27-Nov-2023","20040","20084","19696","19759","3m","538.92m","19.83709k","9,594","1",
"24-Nov-2023","19703","19962","19681","19944","2m","404.95m","19.89814k","6,083","1",
"23-Nov-2023","19600","19921","19490","19870","922k","182.76m","19.82863k","3,871","1",
"22-Nov-2023","19565","19795","19464","19512","2m","322.92m","19.58307k","6,175","1",
"21-Nov-2023","19482","19795","19482","19709","2m","370.55m","19.70553k","5,965","1",
"20-Nov-2023","19400","19553","19238","19514","2m","344.97m","19.45989k","5,127","1",
"17-Nov-2023","19000","19617","19000","19307","3m","492.88m","19.29942k","8,123","1",
"16-Nov-2023","19578","20036","19137","19479","3m","613.47m","19.54095k","9,346","1",
"15-Nov-2023","19540","20093","19374","19936","4m","829.41m","19.94658k","12,540","1",
"14-Nov-2023","19000","19589","19000","19541","3m","523.95m","19.40628k","6,835","1",
"13-Nov-2023","19182","19403","19104","19175","2m","415.41m","19.23699k","6,635","1",
"10-Nov-2023","18963","19273","18905","19272","1m","219.51m","19.18874k","4,732","1",
"09-Nov-2023","19121","19289","18996","19158","2m","451.36m","19.13845k","8,813","1",
"08-Nov-2023","18600","19127","18600","19121","3m","499.23m","19.00136k","9,272","1",
"07-Nov-2023","19233","19427","18767","18963","3m","553.37m","18.98307k","11,104","1",
"06-Nov-2023","19400","19649","19273","19397","2m","432.76m","19.38163k","6,847","1",
"03-Nov-2023","19163","19638","18924","19401","4m","793.12m","19.33862k","8,574","1",
"02-Nov-2023","18243","19082","18243","19057","5m","960.83m","18.83055k","9,240","1",
"01-Nov-2023","18245","18398","18067","18237","4m","692.75m","18.22914k","7,654","1",
"31-Oct-2023","18224","18414","18169","18289","2m","382.51m","18.29755k","5,650","1",
"30-Oct-2023","18050","18420","18050","18348","2m","441.98m","18.34636k","3,909","1",
"27-Oct-2023","18500","18500","18161","18195","3m","494.12m","18.27335k","6,740","1",
"26-Oct-2023","18245","18495","17970","18382","2m","434.24m","18.27909k","8,015","1",
"25-Oct-2023","18690","18713","18341","18456","3m","471.86m","18.46824k","8,706","1",
"24-Oct-2023","18701","18839","18466","18717","1m","279.54m","18.64391k","6,128","1",
"23-Oct-2023","18520","18699","18242","18648","2m","432.99m","18.55778k","8,812","1",
"20-Oct-2023","18880","19025","18392","18506","3m","638.04m","18.58275k","13,995","1",
"19-Oct-2023","18867","19266","18867","19059","3m","524.96m","19.12195k","7,298","1",
"18-Oct-2023","19289","19494","18913","19091","3m","631.53m","19.16844k","9,303","1",
"17-Oct-2023","18550","19289","18550","19200","3m","583.83m","19.09026k","9,885","1",
"16-Oct-2023","18631","18867","18545","18763","3m","616.65m","18.742k","9,364","1",
"13-Oct-2023","18831","18947","18730","18730","2m","444.73m","18.80411k","8,017","1",
"12-Oct-2023","19000","19130","18711","18831","2m","396.09m","18.88563k","7,131","1",
"11-Oct-2023","18825","19115","18646","19007","3m","633.1m","18.95853k","10,230","1",
"10-Oct-2023","18450","18960","18421","18954","3m","629.87m","18.83327k","8,386","1",
"09-Oct-2023","18576","18845","18355","18355","4m","768.88m","18.49245k","8,272","1",
"06-Oct-2023","18500","18732","18470","18713","4m","743.89m","18.65899k","10,688","1",
"05-Oct-2023","18120","18629","18035","18516","3m","527.42m","18.41472k","7,825","1",
"04-Oct-2023","18200","18327","17978","18179","2m","436.72m","18.16064k","7,502","1",
"03-Oct-2023","18000","18420","17955","18264","4m","690.95m","18.22975k","10,945","1",
"02-Oct-2023","18250","18541","18061","18082","3m","594.8m","18.24816k","8,146","1",
"29-Sep-2023","18404","18523","18257","18372","5m","885.28m","18.39223k","13,375","1",
"28-Sep-2023","18300","18467","18075","18404","5m","925.66m","18.35277k","12,481","1",
"27-Sep-2023","17930","18556","17930","18300","5m","910.24m","18.36232k","9,192","1",
"26-Sep-2023","17600","18589","17600","18433","5m","832.74m","18.36414k","10,174","1",
"25-Sep-2023","0","0","0","18560","0","0","0","0","1",
"22-Sep-2023","18500","18777","18500","18560","3m","644.27m","18.6165k","8,171","1",
"21-Sep-2023","18550","18766","18348","18604","11m","1.97b","18.62933k","11,807","1",
"20-Sep-2023","18000","18795","17947","18795","5m","926.49m","18.63118k","10,792","1",
"19-Sep-2023","17670","18249","17545","18072","6m","1b","18.03249k","11,676","1",
"18-Sep-2023","17581","17856","17520","17637","2m","378.77m","17.69639k","6,433","1",
"15-Sep-2023","18100","18258","17562","17689","9m","1.58b","17.73054k","10,252","1",
"14-Sep-2023","18363","18437","17956","18119","4m","658.99m","18.12491k","9,745","1",
"13-Sep-2023","18550","18649","18109","18363","3m","499.93m","18.30901k","8,327","1",
"12-Sep-2023","19300","19435","19101","19255","2m","344.61m","19.231k","5,154","1",
"11-Sep-2023","19400","19527","19226","19297","2m","355.89m","19.32864k","4,730","1",
"08-Sep-2023","19071","19290","18964","19230","2m","322.78m","19.16978k","4,954","1",
"07-Sep-2023","19250","19268","19030","19062","2m","367.61m","19.10094k","4,597","1",
"06-Sep-2023","19286","19430","19100","19242","2m","448.95m","19.23131k","6,319","1",
"05-Sep-2023","19400","19448","19031","19375","3m","636.35m","19.2898k","7,470","1",
"04-Sep-2023","19400","19611","19327","19504","1m","267.48m","19.49137k","3,694","1",
"01-Sep-2023","19600","19600","19199","19312","2m","427.33m","19.36201k","6,898","1",
"31-Aug-2023","19650","19750","19321","19321","6m","1.22b","19.34795k","5,136","1",
"30-Aug-2023","19894","19921","19625","19813","2m","354.03m","19.80104k","6,268","1",
"29-Aug-2023","19721","19810","19536","19650","1m","225.1m","19.65895k","3,431","1",
"28-Aug-2023","19367","19811","19367","19811","2m","374.73m","19.73476k","5,725","1",
"25-Aug-2023","19850","19850","19540","19553","2m","355.16m","19.64709k","5,102","1",
"24-Aug-2023","19700","19897","19601","19700","2m","451.96m","19.70812k","5,748","1",
"23-Aug-2023","19236","19694","19235","19667","3m","532.29m","19.54715k","8,314","1",
"22-Aug-2023","19200","19649","19099","19244","6m","1.19b","19.36986k","12,501","1",
"21-Aug-2023","18780","19612","18763","19238","4m","850.96m","19.2857k","8,719","1",
"18-Aug-2023","19199","19199","18700","18782","5m","848.98m","18.80808k","9,871","1",
"17-Aug-2023","19700","19700","19001","19229","4m","835.14m","19.20437k","11,704","1",
"16-Aug-2023","19087","19360","18885","19360","4m","693.4m","19.16531k","7,937","1",
"15-Aug-2023","19400","19400","18955","19086","3m","495.27m","19.07857k","6,267","1",
"14-Aug-2023","19202","19576","19128","19343","3m","632.47m","19.32231k","9,771","1",
"11-Aug-2023","19155","19767","19155","19577","3m","493.98m","19.61375k","8,626","1",
"10-Aug-2023","19350","19700","19085","19629","3m","571.71m","19.5439k","7,761","1",
"09-Aug-2023","0","0","0","19411","0","0","0","0","1",
"08-Aug-2023","19130","19545","19130","19411","3m","490.68m","19.39302k","6,157","1",
"07-Aug-2023","19299","19755","19136","19306","3m","496.82m","19.32966k","5,704","1",
"04-Aug-2023","18700","19386","18700","19283","7m","1.32b","19.18442k","13,580","1",
"03-Aug-2023","18350","18412","17841","18244","4m","762.52m","18.11201k","13,466","1",
"02-Aug-2023","18900","19035","18277","18380","5m","928.29m","18.52033k","13,243","1",
"01-Aug-2023","18950","19240","18950","19100","3m","506.5m","19.11516k","6,662","1",
"31-Jul-2023","18989","19142","18903","19100","3m","556.72m","19.06113k","7,289","1",
"28-Jul-2023","19097","19150","18766","19011","3m","600.86m","19.02287k","7,323","1",
"27-Jul-2023","18990","19212","18768","19212","4m","852.89m","19.13033k","13,121","1",
"26-Jul-2023","18375","18935","18375","18822","3m","644.04m","18.76768k","7,877","1",
"25-Jul-2023","18720","18875","18462","18708","2m","437.66m","18.6401k","7,006","1",
"24-Jul-2023","18399","18769","18364","18700","1m","272.9m","18.662k","6,265","1",
"21-Jul-2023","18528","18590","18428","18510","1m","219.47m","18.51309k","4,745","1",
"20-Jul-2023","18535","18599","18306","18528","2m","411.77m","18.46893k","6,892","1",
"19-Jul-2023","18680","18680","18458","18535","2m","329.87m","18.56796k","4,529","1",
"18-Jul-2023","18460","18585","18377","18580","3m","475.71m","18.54283k","6,261","1",
"17-Jul-2023","17708","18608","17673","18487","3m","582.24m","18.473k","7,513","1",
"14-Jul-2023","18363","18578","18113","18357","3m","604.8m","18.3782k","8,989","1",
"13-Jul-2023","17900","18430","17734","18363","4m","753.8m","18.1717k","9,093","1",
"12-Jul-2023","17500","17901","17498","17901","3m","459.62m","17.80826k","8,372","1",
"11-Jul-2023","17898","17898","17424","17551","3m","442.57m","17.55961k","5,301","1",
"10-Jul-2023","17879","17879","17502","17568","1m","218.43m","17.57427k","5,101","1",
"07-Jul-2023","17600","17849","17514","17800","2m","310.51m","17.70843k","6,276","1",
"06-Jul-2023","17700","17805","17487","17593","3m","458.92m","17.64129k","6,238","1",
"05-Jul-2023","17869","17971","17717","17836","1m","258.17m","17.83654k","3,931","1",
"04-Jul-2023","17949","17950","17757","17882","1m","251.17m","17.87308k","5,181","1",
"03-Jul-2023","17677","17969","17666","17700","2m","381.72m","17.77632k","6,003","1",
"30-Jun-2023","17535","17837","17377","17755","3m","506.83m","17.7244k","7,487","1",
"29-Jun-2023","17500","17718","17361","17376","2m","405.3m","17.4829k","8,148","1",
"28-Jun-2023","17446","17636","17268","17400","2m","432.13m","17.42446k","8,046","1",
"27-Jun-2023","17311","17517","17150","17350","3m","437.3m","17.29689k","6,495","1",
"26-Jun-2023","17150","17538","17150","17274","3m","490.09m","17.29229k","6,550","1",
"23-Jun-2023","17409","17594","17157","17328","5m","904.73m","17.32586k","10,319","1",
"22-Jun-2023","17716","17850","17445","17550","2m","407.74m","17.56456k","6,595","1",
"21-Jun-2023","17754","17817","17544","17710","3m","542.88m","17.6977k","9,666","1",
"20-Jun-2023","17545","17899","17438","17700","7m","1.25b","17.7299k","16,454","1",
"19-Jun-2023","17415","17516","17194","17378","3m","591.59m","17.3956k","9,747","1",
"16-Jun-2023","0","0","0","17371","0","0","0","0","1",
"15-Jun-2023","17306","17416","17075","17371","18m","3.03b","17.32408k","10,542","1",
"14-Jun-2023","16800","17430","16800","17333","5m","903.32m","17.30829k","16,206","1",
"13-Jun-2023","16566","17222","16566","17000","5m","798.61m","16.97062k","15,050","1",
"12-Jun-2023","17100","17256","16624","16734","4m","703.95m","16.8635k","16,191","1",
"09-Jun-2023","16791","17301","16466","17195","7m","1.28b","17.11474k","22,514","1",
"08-Jun-2023","16315","16854","16166","16525","6m","1.07b","16.59811k","16,442","1",
"07-Jun-2023","15985","16377","15985","16329","4m","679.27m","16.25211k","12,538","1",
"06-Jun-2023","15726","16093","15634","16040","7m","1.18b","15.95605k","12,874","1",
"05-Jun-2023","15600","15942","15408","15820","3m","535.15m","15.7636k","8,140","1",
"02-Jun-2023","15305","15577","15053","15517","5m","770.06m","15.42514k","11,429","1",
"01-Jun-2023","15340","15379","15099","15290","3m","444.95m","15.26789k","6,552","1",
"31-May-2023","14801","15392","14724","15154","9m","1.4b","15.17154k","12,631","1",
"30-May-2023","15090","15201","14849","14910","3m","424.19m","15.01788k","8,858","1",
"29-May-2023","15400","15400","15083","15164","1m","221.94m","15.16268k","3,717","1",
"26-May-2023","15291","15400","14862","15317","5m","733.91m","15.14543k","11,750","1",
"25-May-2023","15700","15958","15314","15360","3m","518.1m","15.4599k","8,579","1",
"24-May-2023","15680","15799","15538","15551","3m","474.26m","15.63953k","8,764","1",
"23-May-2023","15650","15914","15629","15680","3m","472.05m","15.72519k","10,756","1",
"22-May-2023","15723","15923","15421","15767","2m","394.83m","15.79679k","7,520","1",
"19-May-2023","15575","15757","15540","15615","2m","251.93m","15.62424k","6,050","1",
"18-May-2023","15466","15706","15407","15577","2m","350.01m","15.52821k","7,125","1",
"17-May-2023","15700","15799","15428","15560","2m","385.29m","15.5478k","5,955","1",
"16-May-2023","15790","15857","15508","15750","4m","597.14m","15.71576k","9,640","1",
"15-May-2023","15677","15832","15476","15630","3m","519.35m","15.63038k","8,198","1",
"12-May-2023","15389","15730","14953","15622","5m","760.16m","15.47095k","15,368","1",
"11-May-2023","16158","16439","15150","15368","8m","1.21b","15.66076k","17,121","1",
"10-May-2023","16398","16463","16092","16370","4m","677.63m","16.29262k","9,981","1",
"09-May-2023","16420","16515","16229","16515","3m","543.84m","16.44263k","7,679","1",
"08-May-2023","16500","16668","16269","16374","3m","461.82m","16.39027k","6,299","1",
"05-May-2023","16113","16417","15885","16400","3m","502.1m","16.22201k","9,182","1",
"04-May-2023","16815","16893","15802","16011","6m","891.13m","16.15706k","15,498","1",
"03-May-2023","16825","16908","16656","16800","3m","479.81m","16.77418k","6,813","1",
"02-May-2023","17190","17190","16737","16825","4m","595.5m","16.91181k","11,067","1",
"01-May-2023","0","0","0","17129","0","0","0","0","1",
"28-Apr-2023","17031","17149","16780","17129","3m","545.55m","17.05856k","7,704","1",
"27-Apr-2023","0","0","0","17032","0","0","0","0","1",
"26-Apr-2023","17094","17094","16673","17032","2m","401.64m","16.93607k","5,573","1",
"25-Apr-2023","16801","17025","16801","16919","3m","475.5m","16.92443k","7,746","1",
"24-Apr-2023","16600","17058","16600","16897","2m","374.19m","16.92853k","6,474","1",
"21-Apr-2023","16900","17171","16698","16910","6m","937.85m","16.90939k","8,650","1",
"20-Apr-2023","16916","16950","16700","16886","2m","360.2m","16.83192k","6,763","1",
"19-Apr-2023","16751","16841","16544","16841","3m","519.52m","16.74869k","7,339","1",
"18-Apr-2023","16910","17098","16685","16751","3m","478.75m","16.79744k","7,340","1",
"17-Apr-2023","17320","17329","16830","16916","3m","549.1m","16.94288k","7,155","1",
"14-Apr-2023","17320","17332","17057","17218","2m","378.66m","17.2k","7,719","1",
"13-Apr-2023","17200","17330","17133","17218","2m","401.21m","17.20844k","7,266","1",
"12-Apr-2023","17076","17380","17041","17299","3m","466.59m","17.25505k","9,222","1",
"11-Apr-2023","17250","17336","17000","17076","3m","432.42m","17.10929k","7,689","1",
"10-Apr-2023","0","0","0","17024","0","0","0","0","1",
"07-Apr-2023","0","0","0","17024","0","0","0","0","1",
"06-Apr-2023","17036","17091","16868","17024","2m","274.8m","16.98607k","5,099","1",
"05-Apr-2023","17145","17170","16810","16939","2m","332.14m","16.95676k","6,446","1",
"04-Apr-2023","16990","17333","16750","17145","3m","508.85m","17.07432k","7,930","1",
"03-Apr-2023","17205","17593","17205","17487","2m","424.59m","17.47228k","6,937","1",
"31-Mar-2023","17370","17478","17209","17281","2m","413.8m","17.29007k","5,343","1",
"30-Mar-2023","17360","17667","17296","17368","2m","354.3m","17.417k","5,878","1",
"29-Mar-2023","17522","17589","17310","17427","3m","603.82m","17.42868k","7,339","1",
"28-Mar-2023","17245","17714","17156","17504","4m","719.46m","17.47459k","10,026","1",
"27-Mar-2023","16441","17250","16441","17098","3m","444.58m","17.08345k","7,640","1",
"24-Mar-2023","17000","17000","16379","16767","4m","689.14m","16.70183k","9,382","1",
"23-Mar-2023","16810","16992","16674","16979","3m","535.56m","16.9207k","8,851","1",
"22-Mar-2023","16671","17164","16671","16779","5m","780.04m","16.86091k","8,736","1",
"21-Mar-2023","0","0","0","16515","0","0","0","0","1",
"20-Mar-2023","16401","16548","15953","16515","4m","734.43m","16.35724k","11,092","1",
"17-Mar-2023","17394","17394","16556","16556","11m","1.87b","16.72661k","12,270","1",
"16-Mar-2023","16471","16950","16471","16830","17m","2.82b","16.59864k","11,067","1",
"15-Mar-2023","17200","17200","16450","16625","5m","862.24m","16.6326k","11,602","1",
"14-Mar-2023","16990","17068","16523","16999","4m","685.97m","16.90418k","11,969","1",
"13-Mar-2023","17702","17804","16744","17048","5m","873.91m","16.99717k","10,464","1",
"10-Mar-2023","17948","17948","17262","17568","4m","756.9m","17.4793k","9,167","1",
"09-Mar-2023","17715","18154","17602","17982","4m","764m","17.92363k","8,886","1",
"08-Mar-2023","18200","18230","17474","17864","6m","989.45m","17.7501k","10,848","1",
"07-Mar-2023","18570","18835","18233","18310","4m","805.33m","18.45599k","5,578","1",
"06-Mar-2023","18307","18753","18307","18736","2m","321.61m","18.61985k","3,537","1",
"03-Mar-2023","18300","18476","18250","18311","3m","549.27m","18.34443k","5,635","1",
"02-Mar-2023","18650","18650","18229","18320","2m","411.54m","18.36354k","6,255","1",
"01-Mar-2023","18410","18762","18358","18569","2m","380.26m","18.58761k","4,155","1",
"28-Feb-2023","18001","18577","18000","18358","4m","724.53m","18.3663k","4,443","1",
"27-Feb-2023","18300","18302","17800","18200","4m","694.23m","18.12414k","7,526","1",
"24-Feb-2023","18516","18749","18061","18107","6m","1.04b","18.24257k","8,988","1",
"23-Feb-2023","18418","18738","18241","18686","4m","755.4m","18.59865k","9,746","1",
"22-Feb-2023","18000","18852","18000","18413","5m","868.59m","18.40567k","10,036","1",
"21-Feb-2023","17425","17820","17410","17725","2m","406.63m","17.70792k","4,697","1",
"20-Feb-2023","17404","17576","17353","17518","2m","317.96m","17.49031k","4,075","1",
"17-Feb-2023","17300","17610","17179","17379","3m","509.57m","17.40398k","6,439","1",
"16-Feb-2023","17581","17770","17272","17387","4m","612.27m","17.43252k","5,593","1",
"15-Feb-2023","17975","17975","17432","17545","5m","822.68m","17.55672k","7,043","1",
"14-Feb-2023","17773","17874","17686","17797","2m","368.31m","17.79207k","4,286","1",
"13-Feb-2023","17846","17878","17625","17783","2m","420.83m","17.76909k","4,908","1",
"10-Feb-2023","18250","18250","17631","17750","5m","817.4m","17.77175k","9,360","1",
"09-Feb-2023","18000","18332","17841","18094","3m","613.77m","18.12438k","7,520","1",
"08-Feb-2023","17881","18092","17881","17953","3m","549.45m","17.97006k","5,665","1",
"07-Feb-2023","18000","18091","17715","17972","3m","584.02m","17.92775k","6,917","1",
"06-Feb-2023","18100","18100","17714","17900","3m","583.44m","17.86238k","6,448","1",
"03-Feb-2023","18100","18100","17765","17950","4m","633.8m","17.91197k","6,807","1",
"02-Feb-2023","18151","18321","17825","18050","6m","1.09b","18.0233k","11,927","1",
"01-Feb-2023","17472","18254","17424","18254","6m","1.12b","18.03523k","8,673","1",
"31-Jan-2023","17485","17643","17323","17323","4m","661.54m","17.40131k","5,409","1",
"30-Jan-2023","17300","17546","17209","17546","2m","417.06m","17.47076k","4,949","1",
"27-Jan-2023","17200","17556","17096","17407","3m","485.42m","17.39969k","6,212","1",
"26-Jan-2023","17139","17449","17112","17366","2m","380.26m","17.31253k","5,162","1",
"25-Jan-2023","17345","17345","17070","17156","1m","251.45m","17.17549k","4,417","1",
"24-Jan-2023","17500","17500","17083","17345","959k","165.75m","17.28523k","2,993","1",
"23-Jan-2023","17007","17370","16980","17340","2m","406.78m","17.28285k","5,815","1",
"20-Jan-2023","16926","17070","16684","17000","3m","546.39m","16.91667k","7,475","1",
"19-Jan-2023","16860","17079","16753","16923","2m","412.9m","16.89099k","8,224","1",
"18-Jan-2023","16937","17184","16842","17000","2m","389.9m","17.01937k","4,599","1",
"17-Jan-2023","17220","17295","16842","16899","4m","732.06m","16.98994k","8,525","1",
"16-Jan-2023","16860","17471","16860","17220","3m","557.06m","17.29198k","5,372","1",
"13-Jan-2023","17480","17480","17074","17233","4m","706.2m","17.22918k","7,843","1",
"12-Jan-2023","16750","17379","16750","17264","4m","622.1m","17.20769k","8,065","1",
"11-Jan-2023","17099","17099","16730","16841","3m","450.36m","16.85663k","4,664","1",
"10-Jan-2023","17112","17122","16768","16978","4m","714.16m","16.90443k","6,024","1",
"09-Jan-2023","16700","17244","16700","17125","3m","504.35m","17.1056k","6,847","1",
"06-Jan-2023","17100","17104","16582","16676","3m","460.67m","16.78144k","5,529","1",
"05-Jan-2023","16800","17101","16732","16877","3m","501.31m","16.90443k","6,311","1",
"04-Jan-2023","16555","16994","16555","16863","3m","466.47m","16.85907k","5,762","1",
"03-Jan-2023","16621","16877","16573","16809","2m","390.99m","16.75598k","5,169","1",
"02-Jan-2023","0","0","0","16779","0","0","0","0","1",
"30-Dec-2022","16820","16882","16600","16779","1m","244.54m","16.75439k","2,063","1",
"29-Dec-2022","16993","17075","16653","16900","2m","370.08m","16.82097k","6,099","1",
"28-Dec-2022","17365","17365","17034","17115","2m","386.53m","17.12859k","4,134","1",
"27-Dec-2022","0","0","0","17365","0","0","0","0","1",
"26-Dec-2022","0","0","0","17365","0","0","0","0","1",
"23-Dec-2022","17050","17449","17050","17365","659k","114.05m","17.31205k","1,727","1",
"22-Dec-2022","17305","17486","17188","17295","2m","268.51m","17.30362k","3,985","1",
"21-Dec-2022","17649","17649","17272","17398","2m","406.32m","17.40802k","4,453","1",
"20-Dec-2022","17151","17514","17142","17355","4m","673.81m","17.36023k","5,630","1",
"19-Dec-2022","16755","17656","16711","17598","7m","1.25b","17.36229k","14,265","1",
"16-Dec-2022","0","0","0","16839","0","0","0","0","1",
"15-Dec-2022","16900","17216","16750","16839","17m","2.97b","17.02507k","8,423","1",
"14-Dec-2022","17000","17261","16821","17128","5m","930.94m","17.09385k","11,888","1",
"13-Dec-2022","16801","17167","16604","16964","5m","777.68m","16.85564k","9,846","1",
"12-Dec-2022","16801","17204","16801","17049","3m","459.48m","17.05765k","6,866","1",
"09-Dec-2022","17125","17302","16806","16955","3m","569.61m","17.00399k","9,038","1",
"08-Dec-2022","17533","17533","17084","17196","3m","471.95m","17.22238k","6,844","1",
"07-Dec-2022","17241","17514","17241","17394","3m","435.92m","17.3932k","5,737","1",
"06-Dec-2022","17495","17614","17238","17499","3m","539.95m","17.47379k","6,870","1",
"05-Dec-2022","17151","17695","17151","17243","4m","690.31m","17.42701k","8,605","1",
"02-Dec-2022","16925","17246","16339","16948","7m","1.26b","16.95879k","20,275","1",
"01-Dec-2022","17751","18002","16656","16747","7m","1.25b","17.05507k","16,061","1",
"30-Nov-2022","17750","18046","17670","18000","6m","1.03b","17.97082k","7,438","1",
"29-Nov-2022","18100","18345","17582","17797","3m","567.52m","17.84016k","9,150","1",
"28-Nov-2022","18000","18237","17873","18166","3m","547.5m","18.12777k","6,363","1",
"25-Nov-2022","17571","18160","17571","18090","3m","466.07m","17.99992k","4,812","1",
"24-Nov-2022","18050","18186","17958","18095","1m","238.43m","18.08541k","3,095","1",
"23-Nov-2022","17850","18304","17850","18169","3m","472.51m","18.16813k","7,763","1",
"22-Nov-2022","17505","18156","17505","18098","2m","408.51m","18.05473k","6,715","1",
"21-Nov-2022","17750","18000","17728","17878","2m","419.37m","17.85545k","6,296","1",
"18-Nov-2022","17661","18070","17636","17886","2m","374.07m","17.9076k","5,104","1",
"17-Nov-2022","17508","17831","17446","17628","3m","540.04m","17.59962k","5,394","1",
"16-Nov-2022","17251","17743","17251","17679","2m","415.89m","17.63418k","6,673","1",
"15-Nov-2022","17751","17973","17298","17510","5m","857.94m","17.50787k","10,277","1",
"14-Nov-2022","17900","18075","17700","17882","2m","446.03m","17.93521k","5,066","1",
"11-Nov-2022","18015","18250","17811","17900","3m","570.99m","18.01148k","7,397","1",
"10-Nov-2022","17700","17986","17368","17986","3m","558.95m","17.71953k","5,923","1",
"09-Nov-2022","17800","17840","17548","17703","5m","840.55m","17.69966k","6,596","1",
"08-Nov-2022","17875","17875","17560","17725","3m","524.84m","17.69652k","4,809","1",
"07-Nov-2022","17550","17845","17427","17738","4m","717.87m","17.69188k","8,811","1",
"04-Nov-2022","17200","17551","17034","17551","3m","584.55m","17.37137k","6,651","1",
"03-Nov-2022","16925","17228","16925","17076","4m","744.72m","17.07203k","8,458","1",
"02-Nov-2022","17150","17226.5","16872","17209","3m","591.92m","17.09803k","7,693","1",
"01-Nov-2022","17199","17293","16951","17069","4m","726.7m","17.10811k","10,454","1",
"31-Oct-2022","17087","17434","17025","17165","3m","554.21m","17.14868k","5,348","1",
"28-Oct-2022","17190","17307","16909","17307","5m","809.78m","17.16328k","8,897","1",
"27-Oct-2022","17201","17277","16912","17201","4m","715.87m","17.111k","10,112","1",
"26-Oct-2022","17100","17594","17039","17302","7m","1.29b","17.33979k","14,153","1",
"25-Oct-2022","16664","17166","16530","17160","6m","1.05b","16.94894k","9,110","1",
"24-Oct-2022","16480","16722","16453","16634","4m","656.45m","16.60015k","10,189","1",
"21-Oct-2022","16355","16722","16144","16593","3m","416.9m","16.46539k","7,100","1",
"20-Oct-2022","16340","16550","16063","16522","8m","1.32b","16.40094k","10,593","1",
"19-Oct-2022","15295","16393","15256","16393","9m","1.4b","16.12599k","14,408","1",
"18-Oct-2022","15294","15476","15038","15198","3m","515.08m","15.21219k","7,392","1",
"17-Oct-2022","14813","15318","14733","15253","3m","403.99m","15.14773k","5,824","1",
"14-Oct-2022","14902","15000","14689","14760","2m","357.11m","14.84542k","5,907","1",
"13-Oct-2022","14403","14779","14347","14713","3m","452.55m","14.58375k","7,241","1",
"12-Oct-2022","14500","14680","14383","14487","3m","431.74m","14.51961k","8,397","1",
"11-Oct-2022","14479","14666","14363","14630","5m","660.36m","14.5721k","5,745","1",
"10-Oct-2022","14330","14598","14290","14527","2m","359.19m","14.50037k","4,927","1",
"07-Oct-2022","14388","14500","14295","14467","3m","361.2m","14.39055k","6,562","1",
"06-Oct-2022","14520","14691","14412","14451","3m","399.75m","14.50047k","6,346","1",
"05-Oct-2022","14500","14788","14411","14490","3m","420.88m","14.55393k","7,357","1",
"04-Oct-2022","14450","14650","14410","14546","4m","552.69m","14.51275k","10,700","1",
"03-Oct-2022","14284","14418","14200","14323","3m","425.63m","14.29723k","6,164","1",
"30-Sep-2022","14350","14517","14205","14400","6m","832.75m","14.36466k","10,086","1",
"29-Sep-2022","14461","14599","14205","14313","5m","741.34m","14.36233k","11,614","1",
"28-Sep-2022","14332","14616","14194","14549","5m","710.89m","14.44807k","8,836","1",
"27-Sep-2022","14437","14675","14271","14606","5m","711.3m","14.50341k","9,199","1",
"26-Sep-2022","14410","14462","14200","14360","4m","576.7m","14.32589k","8,751","1",
"23-Sep-2022","14741","14763","14379","14503","3m","463.3m","14.5166k","7,477","1",
"22-Sep-2022","14500","14759","14419","14621","5m","674.51m","14.65874k","8,061","1",
"21-Sep-2022","14600","14675","14504","14627","2m","359.14m","14.61265k","4,537","1",
"20-Sep-2022","14511","14810","14473","14632","4m","532.22m","14.65382k","7,640","1",
"19-Sep-2022","14356","14519","14071","14451","3m","498.86m","14.3247k","6,968","1",
"16-Sep-2022","14610","14756","14370","14383","9m","1.36b","14.4063k","6,609","1",
"15-Sep-2022","14711","14887","14572","14774","11m","1.64b","14.70072k","6,183","1",
"14-Sep-2022","14830","14882","14516","14562","4m","639.67m","14.65821k","9,571","1",
"13-Sep-2022","15551","15794","15263","15365","5m","768.3m","15.49601k","9,436","1",
"12-Sep-2022","15670","15794","15516","15673","5m","731.54m","15.65797k","6,919","1",
"09-Sep-2022","15260","15641","15162","15561","3m","540.93m","15.50136k","8,486","1",
"08-Sep-2022","15230","15348","15067","15156","5m","726.23m","15.18707k","7,896","1",
"07-Sep-2022","15490","15490","14958","15088","3m","502.55m","15.12785k","7,686","1",
"06-Sep-2022","15750","15804","15432","15497","2m","288.56m","15.58417k","3,474","1",
"05-Sep-2022","15434","15762","15302","15621","2m","344.11m","15.63344k","5,437","1",
"02-Sep-2022","15365","15546","15195","15502","3m","433.09m","15.42636k","7,488","1",
"01-Sep-2022","15240","15446","15010","15353","7m","1.05b","15.24022k","14,860","1",
"31-Aug-2022","15875","15938","15255","15323","5m","729.71m","15.43026k","7,066","1",
"30-Aug-2022","16095","16159","15701","15780","2m","339.09m","15.89789k","4,337","1",
