Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"11-Mar-2024","42","42","34","35","179k","61.95k","34.65672","108","1",
"08-Mar-2024","40","42","38","38","354k","138.51k","39.10414","22","1",
"07-Mar-2024","37","39","37","39","587k","222.33k","37.89384","5","1",
"06-Mar-2024","38","38","32","38","1m","388.22k","37.66634","12","1",
"05-Mar-2024","34","37","32","36","666k","228.6k","34.32016","19","1",
"04-Mar-2024","31","32","30","31","23k","7.28k","31.0948","5","1",
"01-Mar-2024","31","31","30","31","1m","311.15k","30.99203","13","1",
"29-Feb-2024","31","31","30","30","194k","59.86k","30.93007","5","1",
"28-Feb-2024","30","30","30","30","450k","135.09k","30","6","1",
"27-Feb-2024","30","32","30","32","350k","109.28k","31.21215","10","1",
"26-Feb-2024","29","32","29","31","341k","103.49k","30.39168","13","1",
"23-Feb-2024","30","30","30","30","18m","5.44m","30","25","1",
"22-Feb-2024","30","30","29","29","6m","1.79m","29.60221","14","1",
"21-Feb-2024","30","30","29","29","76k","22.19k","29.04443","4","1",
"20-Feb-2024","29","30","29","29","3m","1.01m","29.15358","28","1",
"19-Feb-2024","31","31","30","30","647k","196.87k","30.41992","17","1",
"16-Feb-2024","30","31","29","31","208k","62.62k","30.10288","7","1",
"15-Feb-2024","30","30","29","30","3m","870.33k","29.03261","9","1",
"14-Feb-2024","30","30","29","30","1m","440.25k","29.99998","23","1",
"13-Feb-2024","30","30","29","30","3m","846.94k","29.03993","12","1",
"12-Feb-2024","30","31","30","30","112k","33.75k","30.19188","8","1",
"09-Feb-2024","29","30","29","30","3m","805.74k","29.99995","8","1",
"08-Feb-2024","30","31","29","30","124k","37.14k","29.89155","9","1",
"07-Feb-2024","30","30","28","30","16m","4.67m","29.99034","37","1",
"06-Feb-2024","30","32","30","30","288k","86.91k","30.15279","9","1",
"05-Feb-2024","31","34","30","30","3m","943.09k","30.18592","16","1",
"02-Feb-2024","30","31","30","31","1m","355.47k","30.01979","21","1",
"01-Feb-2024","30","30","30","30","50k","15k","30","1","1",
"31-Jan-2024","27","30","27","29","2m","633.79k","27.38545","24","1",
"30-Jan-2024","30","32","26","32","651k","184.74k","28.38141","33","1",
"29-Jan-2024","30","30","30","30","18k","5.26k","30","2","1",
"26-Jan-2024","30","30","29","29","88k","26.09k","29.59756","10","1",
"25-Jan-2024","30","30","29","29","542k","159.09k","29.33379","13","1",
"24-Jan-2024","30","30","30","30","85k","25.6k","30","5","1",
"23-Jan-2024","30","30","29","29","247k","73.55k","29.77644","15","1",
"22-Jan-2024","30","30","26","30","3m","777.64k","27.86475","34","1",
"19-Jan-2024","30","32","29","31","493k","149.97k","30.41949","33","1",
"18-Jan-2024","31","35","30","35","149k","50.81k","34.07898","13","1",
"17-Jan-2024","41","41","41","41","4k","1.64k","41","1","1",
"16-Jan-2024","33","33","30","33","7k","2.41k","32.75933","5","1",
"15-Jan-2024","30","35","30","33","46k","15.43k","33.2328","19","1",
"12-Jan-2024","33","35","33","35","4k","1.36k","34","2","1",
"11-Jan-2024","32","32","32","32","121k","38.84k","32","13","1",
"10-Jan-2024","33","36","32","35","86k","27.76k","32.31438","5","1",
"09-Jan-2024","31","33","30","33","60k","19.6k","32.4924","6","1",
"08-Jan-2024","32","32","32","32","9k","2.87k","32","1","1",
"05-Jan-2024","33","34","33","33","54k","18.13k","33.83038","5","1",
"04-Jan-2024","33","34","32","32","65k","21.4k","32.90706","7","1",
"03-Jan-2024","35","35","34","35","205k","71.67k","34.87834","11","1",
"02-Jan-2024","34","39","34","34","126k","44.87k","35.58491","22","1",
"01-Jan-2024","0","0","0","40","0","0","0","0","1",
"29-Dec-2023","40","40","40","40","400","160","40","1","1",
"28-Dec-2023","38","38","32","37","145k","48.96k","33.75232","9","1",
"27-Dec-2023","34","40","34","34","130k","44.59k","34.20803","7","1",
"26-Dec-2023","0","0","0","30","0","0","0","0","1",
"25-Dec-2023","0","0","0","30","0","0","0","0","1",
"22-Dec-2023","32","32","30","30","46k","14.31k","30.7918","4","1",
"21-Dec-2023","34","34","31","31","116k","36.82k","31.87879","3","1",
"20-Dec-2023","32","33","30","32","31k","9.73k","31.29251","6","1",
"19-Dec-2023","30","32","30","31","146k","46.27k","31.61272","12","1",
"18-Dec-2023","31","31","30","30","290k","87.55k","30.17133","6","1",
"15-Dec-2023","0","0","0","32","0","0","0","0","1",
"14-Dec-2023","32","32","32","32","14k","4.34k","32","2","1",
"13-Dec-2023","0","0","0","31","0","0","0","0","1",
"12-Dec-2023","34","34","31","31","13k","4.28k","32.03369","4","1",
"11-Dec-2023","32","32","31","32","124k","39.52k","31.91922","14","1",
"08-Dec-2023","29","34","29","34","166k","49.62k","29.88675","14","1",
"07-Dec-2023","33","33","30","30","44k","13.61k","30.81751","9","1",
"06-Dec-2023","30","32","29","32","8k","2.53k","30.0912","4","1",
"05-Dec-2023","31","32","31","31","36k","11.2k","31.38788","4","1",
"04-Dec-2023","34","34","30","32","114k","34.55k","30.2821","6","1",
"01-Dec-2023","32","32","32","32","2k","640","32","1","1",
"30-Nov-2023","0","0","0","30","0","0","0","0","1",
"29-Nov-2023","33","33","30","30","91k","27.48k","30.20218","5","1",
"28-Nov-2023","31","32","30","32","324k","99.74k","30.80333","22","1",
"27-Nov-2023","0","0","0","32","0","0","0","0","1",
"24-Nov-2023","31","32","31","32","625","199.5","31.92","2","1",
"23-Nov-2023","32","32","32","32","114k","36.33k","32","4","1",
"22-Nov-2023","32","32","32","32","63k","20k","32","2","1",
"21-Nov-2023","31","33","30","32","150k","45.06k","30.07959","6","1",
"20-Nov-2023","31","32","31","32","174k","55.27k","31.76958","7","1",
"17-Nov-2023","0","0","0","32","0","0","0","0","1",
"16-Nov-2023","0","0","0","32","0","0","0","0","1",
"15-Nov-2023","0","0","0","32","0","0","0","0","1",
"14-Nov-2023","31","32","31","32","189k","59.48k","31.52082","7","1",
"13-Nov-2023","32","32","32","32","42k","13.59k","32","2","1",
"10-Nov-2023","32","32","32","32","819","262.08","32","1","1",
"09-Nov-2023","32","32","32","32","122k","39.13k","32","10","1",
"08-Nov-2023","33","34","33","34","22k","7.35k","33.74487","2","1",
"07-Nov-2023","31","37","31","34","160k","55.9k","34.97951","16","1",
"06-Nov-2023","36","36","31","33","148k","49.3k","33.33772","17","1",
"03-Nov-2023","37","37","30","37","1m","373.19k","30.03662","45","1",
"02-Nov-2023","34","34","34","34","100k","34k","34","1","1",
"01-Nov-2023","0","0","0","29","0","0","0","0","1",
"31-Oct-2023","28","30","28","29","493k","146.35k","29.71496","30","1",
"30-Oct-2023","33","33","33","33","264k","86.97k","33","18","1",
"27-Oct-2023","31","37","30","37","12k","3.75k","30.79964","5","1",
"26-Oct-2023","33","33","33","33","48k","15.91k","33","19","1",
"25-Oct-2023","34","35","34","35","99k","33.87k","34.07379","3","1",
"24-Oct-2023","31","34","31","34","94k","31.95k","33.97767","5","1",
"23-Oct-2023","32","33","31","33","112k","36.93k","32.93942","18","1",
"20-Oct-2023","35","35","33","35","183k","61.26k","33.46587","14","1",
"19-Oct-2023","35","35","34","35","503k","175.98k","34.99424","159","1",
"18-Oct-2023","35","35","35","35","81k","28.3k","35","5","1",
"17-Oct-2023","35","35","33","35","45k","15.26k","34.2825","9","1",
"16-Oct-2023","37","37","33","35","12k","4.06k","35.10538","4","1",
"13-Oct-2023","35","35","34","35","106k","36.26k","34.36075","7","1",
"12-Oct-2023","37","37","31","33","343k","114.21k","33.31912","33","1",
"11-Oct-2023","35","37","35","37","303k","106.27k","35.07331","7","1",
"10-Oct-2023","40","40","35","40","6k","2.1k","37.10099","4","1",
"09-Oct-2023","38","38","38","38","53k","20.11k","38","3","1",
"06-Oct-2023","39","40","38","38","168k","64.52k","38.29664","3","1",
"05-Oct-2023","41","41","38","38","29k","11.5k","39.65517","2","1",
"04-Oct-2023","39","41","39","41","22k","8.84k","39.32893","4","1",
"03-Oct-2023","38","41","38","41","8k","3.02k","40.10227","3","1",
"02-Oct-2023","40","41","37","41","99k","38k","38.20766","8","1",
"29-Sep-2023","0","0","0","40","0","0","0","0","1",
"28-Sep-2023","38","41","38","40","189k","75.79k","40.18114","9","1",
"27-Sep-2023","38","38","36","38","100k","37.52k","37.44116","10","1",
"26-Sep-2023","38","38","38","38","4k","1.52k","38","1","1",
"25-Sep-2023","0","0","0","38","0","0","0","0","1",
"22-Sep-2023","0","0","0","38","0","0","0","0","1",
"21-Sep-2023","45","45","38","38","46k","17.81k","38.44162","4","1",
"20-Sep-2023","43","43","43","43","1k","430","43","1","1",
"19-Sep-2023","39","40","39","39","98k","38.13k","39.04809","7","1",
"18-Sep-2023","36","41","35","41","39k","14.89k","37.99888","8","1",
"15-Sep-2023","0","0","0","46","0","0","0","0","1",
"14-Sep-2023","42","46","42","46","26k","11.04k","42.07622","3","1",
"13-Sep-2023","36","41","36","41","77k","27.85k","36.32607","4","1",
"12-Sep-2023","37","38","35","35","61k","22.22k","36.24372","17","1",
"11-Sep-2023","38","39","38","39","44k","16.83k","38.47145","7","1",
"08-Sep-2023","39","40","39","40","3k","1.26k","39.77662","2","1",
"07-Sep-2023","39","39","39","39","294","114.66","39","1","1",
"06-Sep-2023","40","40","39","40","52k","20.89k","39.92356","8","1",
