Time,Price,Volume,Value,Reason,Condition Code,Trade No,DS
"09:41:21","4567","597","27,265","ASK","","176790","JSE",
"09:41:21","4567","400","18,268","ASK","","176780","JSE",
"09:34:39","4561","650","29,647","ASK","","142870","JSE",
"09:34:39","4561","1,113","50,764","ASK","","142860","JSE",
"09:19:59","4575","102","4,667","-","XT","84430","JSE",
"09:18:51","4567","216","9,865","BID","","80930","JSE",
"09:17:20","4572","577","26,380","BID","","74930","JSE",
"09:17:20","4573","229","10,472","BID","","74900","JSE",
"09:16:39","4565.5","242","11,049","-","XT","70080","JSE",
"09:15:21","4550","526","23,933","ASK","","63740","JSE",
"09:15:21","4550","2,255","102,603","ASK","","63730","JSE",
"09:15:21","4551","770","35,043","ASK","","63720","JSE",
"09:15:21","4551","1,036","47,148","ASK","","63710","JSE",
"09:12:13","4550","2,367","107,699","ASK","","53600","JSE",
"09:12:13","4550","10,436","474,838","-","","53590","JSE",
"09:12:13","4550","2,352","107,016","ASK","","53580","JSE",
"09:12:13","4551","424","19,296","ASK","","53570","JSE",
"09:12:13","4551","1,788","81,372","ASK","","53560","JSE",
