Time,Price,Volume,Value,Reason,Condition Code,Trade No,DS
"12:22:06","260","15,000","39,000","ASK","","1202920","JSE",
"12:22:06","260","8,691","22,597","-","","1202910","JSE",
"12:22:06","260","6,309","16,403","ASK","","1202900","JSE",
"12:22:06","260","15,000","39,000","ASK","","1202800","JSE",
"12:22:06","260","9,445","24,557","-","","1202770","JSE",
"12:22:06","260","5,555","14,443","ASK","","1202760","JSE",
"12:22:06","260","15,000","39,000","ASK","","1202510","JSE",
"12:22:06","260","5,000","13,000","-","","1202360","JSE",
"12:22:06","260","10,000","26,000","ASK","","1202350","JSE",
"12:22:05","260","15,000","39,000","ASK","","1202200","JSE",
"12:22:05","260","320","832","BID","","1202190","JSE",
"12:21:38","260","5,399","14,037","-","","1196850","JSE",
"12:21:38","260","9,281","24,131","ASK","","1196840","JSE",
"12:21:38","260","15,000","39,000","ASK","","1196830","JSE",
"12:21:38","260","5,838","15,179","-","","1196820","JSE",
"12:21:38","260","9,162","23,821","ASK","","1196810","JSE",
"12:21:38","260","15,000","39,000","ASK","","1196800","JSE",
"12:21:37","260","5,000","13,000","-","","1196790","JSE",
"12:21:37","260","10,000","26,000","ASK","","1196780","JSE",
"12:21:37","260","15,000","39,000","ASK","","1196770","JSE",
"12:21:37","260","15,000","39,000","BID","","1196760","JSE",
"12:15:58","260","6,607","17,178","BID","","1151320","JSE",
"12:15:30","260","20,000","52,000","MATCH","","1145340","JSE",
"11:55:47","260","3","8","BID","","1033120","JSE",
"11:46:33","260","110","286","BID","","978300","JSE",
"11:45:52","260","10,000","26,000","BID","","974450","JSE",
"11:44:09","260","4,767","12,394","BID","","960020","JSE",
"11:44:07","260","123","320","ASK","","959920","JSE",
"11:44:07","260","15,000","39,000","ASK","","959890","JSE",
"11:44:07","260","15,000","39,000","ASK","","959880","JSE",
"11:44:07","260","15,000","39,000","ASK","","959870","JSE",
"11:44:07","260","4,877","12,680","BID","","959860","JSE",
"11:43:49","260","10,123","26,320","BID","","957660","JSE",
"11:37:31","262","500","1,310","BID","","911410","JSE",
"11:34:29","260","1,326","3,448","BID","","880780","JSE",
"11:34:29","260","18,994","49,384","BID","","880770","JSE",
"11:33:49","260","1","3","BID","","878610","JSE",
"11:31:55","259","1,000","2,590","ASK","","867640","JSE",
"11:31:28","260","1,000","2,600","BID","","865790","JSE",
"11:30:53","259","1,000","2,590","ASK","","863370","JSE",
"11:30:12","260","1,000","2,600","BID","","861270","JSE",
"11:26:59","260","31,062","80,761","BID","","847120","JSE",
"11:26:59","260","250,000","650,000","BID","","847110","JSE",
"11:26:29","260","3","8","BID","","843500","JSE",
"11:26:27","260","7,500","19,500","ASK","","843240","JSE",
"11:26:27","261","181,794","474,482","-","","843230","JSE",
"11:26:27","261","8,646","22,566","ASK","","843220","JSE",
"11:26:24","265","721","1,911","BID","","842890","JSE",
"11:26:24","265","279","739","BID","","842880","JSE",
"11:26:19","261","5,568","14,532","ASK","","842180","JSE",
"11:26:19","261","9,753","25,455","ASK","","842170","JSE",
"11:26:16","261","7,500","19,575","-","","841870","JSE",
"11:26:16","261","45,331","118,314","ASK","","841860","JSE",
"11:26:16","261","8,140","21,245","ASK","","841850","JSE",
"11:25:55","264","1,000","2,640","BID","","840400","JSE",
"11:25:08","264","1","3","BID","","836430","JSE",
"11:24:46","261","7,500","19,575","-","","833550","JSE",
"11:24:46","261","9,167","23,926","ASK","","833540","JSE",
"11:24:43","261","7,500","19,575","-","","833300","JSE",
"11:24:43","261","10,000","26,100","ASK","","833290","JSE",
"11:24:43","261","154","402","ASK","","833280","JSE",
"11:24:43","261","3,195","8,339","ASK","","833270","JSE",
"11:24:29","264","1","3","BID","","831390","JSE",
"11:22:03","264","1","3","BID","","813500","JSE",
"11:21:57","264","500","1,320","BID","","812640","JSE",
"11:21:05","261","400","1,044","ASK","","806180","JSE",
"11:11:51","264","500","1,320","BID","","749330","JSE",
"11:09:07","261","100","261","ASK","","731370","JSE",
"11:07:18","261","8","21","ASK","","718420","JSE",
"11:00:30","264","3,050","8,052","BID","","676370","JSE",
"11:00:30","264","4,450","11,748","BID","","676360","JSE",
"10:58:50","261","115","300","ASK","","664850","JSE",
"10:57:38","264","1,000","2,640","BID","","660010","JSE",
"10:57:23","261","3,682","9,610","BID","","658960","JSE",
"10:57:07","261","7,500","19,575","BID","","657950","JSE",
"10:53:42","260","1,400","3,640","BID","","640680","JSE",
"10:53:14","258","4","10","ASK","","637560","JSE",
"10:52:09","258","1","3","ASK","","631290","JSE",
"10:51:36","260","5,000","13,000","BID","","628040","JSE",
"10:49:35","260","450","1,170","BID","","615280","JSE",
"10:47:38","260","137","356","BID","","597730","JSE",
"10:47:13","260","21","55","BID","","593380","JSE",
"10:47:13","260","14,981","38,951","BID","","593370","JSE",
"10:45:46","260","19","49","BID","","580480","JSE",
"10:40:13","260","5,549","14,427","ASK","","523800","JSE",
"10:40:13","260","6,451","16,773","BID","","523790","JSE",
"10:32:29","260","413","1,074","BID","","457980","JSE",
"10:30:18","258","100","258","ASK","","421570","JSE",
"10:26:55","260","8,136","21,154","ASK","","398540","JSE",
"10:26:55","260","2,966","7,712","ASK","","398530","JSE",
"10:26:55","260","8,898","23,135","BID","","398520","JSE",
"10:24:03","260","500","1,300","BID","","384950","JSE",
"10:20:28","258","608","1,569","ASK","","363780","JSE",
"10:17:48","260","5,602","14,565","BID","","346460","JSE",
"10:17:48","260","29,398","76,435","BID","","346450","JSE",
"10:16:51","260","20,602","53,565","BID","","341840","JSE",
"10:16:51","260","4,398","11,435","BID","","341830","JSE",
"10:13:34","257","1,326","3,408","ASK","","319120","JSE",
"10:13:23","260","10,000","26,000","BID","","318160","JSE",
"10:11:53","260","100","260","BID","","312720","JSE",
"10:11:07","256","100","256","ASK","","310030","JSE",
"10:10:38","260","1","3","BID","","308170","JSE",
"09:57:59","260","500","1,300","BID","","231300","JSE",
"09:49:36","256","100","256","ASK","","200720","JSE",
"09:47:35","259","100","259","BID","","194640","JSE",
"09:46:00","256","100","256","ASK","","189480","JSE",
"09:41:44","259","17,734","45,931","ASK","","173370","JSE",
"09:41:44","259","20,000","51,800","BID","","173360","JSE",
"09:41:44","259","7,266","18,819","BID","","173350","JSE",
"09:40:31","256","349","893","ASK","","168000","JSE",
"09:36:47","259","10","26","BID","","154730","JSE",
"09:36:25","256","1","3","ASK","","150660","JSE",
"09:29:38","259","25,000","64,750","BID","","122740","JSE",
"09:17:40","260","1","3","BID","","72590","JSE",
"09:13:28","262","500","1,310","BID","","57430","JSE",
"09:11:31","257","1","3","BID","","49050","JSE",
"09:11:28","255","13,393","34,152","BID","","48540","JSE",
"09:11:24","255","11,607","29,598","BID","","48440","JSE",
"09:10:47","255","25,000","63,750","BID","","45820","JSE",
"09:10:47","255","25,000","63,750","BID","","45810","JSE",
"09:10:43","255","9,978","25,444","BID","","45460","JSE",
"09:10:38","255","15,000","38,250","BID","","45070","JSE",
"09:10:31","255","22","56","ASK","","44710","JSE",
"09:10:31","255","24,978","63,694","BID","","44700","JSE",
"09:10:11","255","1","3","BID","","43360","JSE",
"09:10:11","255","1","3","BID","","43350","JSE",
"09:10:11","252","2","5","ASK","","43340","JSE",
"09:10:11","255","2","5","BID","","43330","JSE",
"09:10:11","255","7","18","BID","","43320","JSE",
"09:10:11","255","10","26","BID","","43310","JSE",
"09:10:11","252","19","48","ASK","","43300","JSE",
"09:10:11","255","1","3","BID","","43290","JSE",
"09:10:11","255","25,000","63,750","BID","","43270","JSE",
"09:09:08","262","50","131","BID","","38330","JSE",
"09:08:56","257","30,594","78,627","BID","","37580","JSE",
"09:08:55","257","25,000","64,250","BID","","37570","JSE",
"09:08:55","257","25,000","64,250","BID","","37560","JSE",
"09:08:55","257","19,406","49,873","BID","","37550","JSE",
"09:08:55","257","25,000","64,250","BID","","37540","JSE",
"09:08:55","257","25,000","64,250","BID","","37530","JSE",
"09:08:55","257","25,000","64,250","BID","","37520","JSE",
"09:08:55","257","25,000","64,250","BID","","37510","JSE",
"09:08:55","257","250,000","642,500","BID","","37500","JSE",
"09:08:55","257","25,000","64,250","BID","","37490","JSE",
"09:08:55","257","25,000","64,250","ASK","","37480","JSE",
"09:08:51","257","25,000","64,250","ASK","","37220","JSE",
"09:08:48","258","10,275","26,510","ASK","","36680","JSE",
"09:08:45","255","50,000","127,500","ASK","","36280","JSE",
"09:08:45","256","25,000","64,000","ASK","","36270","JSE",
"09:08:45","257","25,000","64,250","ASK","","36260","JSE",
"09:08:45","258","6,001","15,483","ASK","","36250","JSE",
"09:03:30","264","50","132","BID","","16990","JSE",
"09:03:22","261","5,500","14,355","BID","","16780","JSE",
"09:03:19","260","12,877","33,480","BID","","16700","JSE",
"09:03:11","259","6,391","16,553","BID","","16320","JSE",
"09:03:11","260","26,363","68,544","BID","","16300","JSE",
"09:03:11","260","50,000","130,000","BID","","16290","JSE",
"09:03:11","259","23,637","61,220","BID","","16280","JSE",
"09:02:51","259","3,475","9,000","BID","","15610","JSE",
"09:02:19","258","16,525","42,635","BID","","13890","JSE",
