Time,Price,Volume,Value,Reason,Condition Code,Trade No,DS
"13:56:04","1279","442","5,653","ASK","","1589210","JSE",
"13:56:03","1279","1,327","16,972","ASK","","1589190","JSE",
"13:55:59","1279","737","9,426","ASK","","1588570","JSE",
"13:55:44","1278","14","179","ASK","","1584850","JSE",
"13:55:19","1279","2,183","27,921","ASK","","1580960","JSE",
"13:54:44","1279","14","179","ASK","","1577240","JSE",
"13:54:16","1279","171","2,187","ASK","","1571350","JSE",
"13:54:15","1280","512","6,554","BID","","1570740","JSE",
"13:53:30","1279","162","2,072","ASK","","1563910","JSE",
"13:53:29","1280","487","6,234","BID","","1562970","JSE",
"13:53:23","1279.5","900","11,516","-","XT","1561940","JSE",
"13:51:52","1279.5","1,639","20,971","-","XT","1554420","JSE",
"13:51:39","1280","736","9,421","BID","","1553740","JSE",
"13:51:39","1280","2,354","30,131","BID","","1553730","JSE",
"13:51:39","1279","4,290","54,869","ASK","","1553720","JSE",
"13:51:39","1279","1,045","13,366","ASK","","1553710","JSE",
"13:51:39","1279","3,000","38,370","ASK","","1553700","JSE",
"13:51:39","1279","1,665","21,295","ASK","","1553690","JSE",
"13:51:06","1280","2,541","32,525","BID","","1552340","JSE",
"13:51:06","1280","3,908","50,022","BID","","1552320","JSE",
"13:51:06","1280","667","8,538","BID","","1552310","JSE",
"13:51:06","1280","2,608","33,382","ASK","","1552300","JSE",
"13:51:06","1280","2,530","32,384","ASK","","1552290","JSE",
"13:51:06","1280","6,083","77,862","ASK","","1552280","JSE",
"13:50:27","1281","513","6,572","BID","","1547650","JSE",
"13:48:37","1280","42","538","ASK","","1534330","JSE",
"13:48:30","1280","986","12,621","ASK","","1534060","JSE",
"13:48:24","1280.5","835","10,692","-","XT","1533460","JSE",
"13:44:46","1280.5","1,117","14,303","-","XT","1518060","JSE",
"13:44:36","1280","261","3,341","ASK","","1517700","JSE",
"13:43:32","1280.5","2,199","28,158","-","XT","1513720","JSE",
"13:43:32","1280.5","990","12,677","-","XT","1513710","JSE",
"13:43:32","1280.5","1,117","14,303","-","XT","1513700","JSE",
"13:43:23","1280","3,200","40,960","BID","","1512750","JSE",
"13:43:23","1280","7,738","99,046","BID","","1512740","JSE",
"13:43:23","1280","1,690","21,632","BID","","1512730","JSE",
"13:43:04","1279","241","3,082","ASK","","1510930","JSE",
"13:43:04","1279","2,734","34,968","ASK","","1510890","JSE",
"13:43:04","1279","2,734","34,968","ASK","","1510870","JSE",
"13:43:04","1279","6,834","87,407","ASK","","1510860","JSE",
"13:43:04","1279","1,104","14,120","ASK","","1510850","JSE",
"13:43:04","1279","261","3,338","ASK","","1510720","JSE",
"13:43:03","1280","1,733","22,182","ASK","","1510070","JSE",
"13:43:03","1280","6,878","88,038","ASK","","1510060","JSE",
"13:43:03","1280","1,050","13,440","ASK","","1510050","JSE",
"13:43:03","1280","2,576","32,973","ASK","","1510040","JSE",
"13:43:03","1280","3,938","50,406","ASK","","1510010","JSE",
"13:36:27","1281","487","6,238","BID","","1477590","JSE",
"13:33:44","1280","293","3,750","BID","","1462730","JSE",
"13:33:44","1280","2,064","26,419","BID","","1462720","JSE",
"13:33:44","1280","1,706","21,837","BID","","1462710","JSE",
"13:33:44","1280","1,453","18,598","BID","","1462700","JSE",
"13:33:44","1280","1,588","20,326","BID","","1462690","JSE",
"13:31:52","1279.5","3,721","47,610","-","XT","1454540","JSE",
"13:31:44","1279.5","846","10,825","-","XT","1453990","JSE",
"13:28:43","1279","1,114","14,248","ASK","","1440910","JSE",
"13:24:23","1279","873","11,166","ASK","","1419060","JSE",
"13:22:02","1280","526","6,733","BID","","1409280","JSE",
"13:21:00","1280","67","858","ASK","","1404420","JSE",
"13:21:00","1280","71","909","ASK","","1404410","JSE",
"13:20:59","1280","202","2,586","ASK","","1404370","JSE",
"13:20:58","1280","383","4,902","ASK","","1404090","JSE",
"13:20:57","1280","1,048","13,414","ASK","","1404080","JSE",
"13:20:57","1280","270","3,456","ASK","","1404070","JSE",
"13:20:56","1280","2,961","37,901","ASK","","1403960","JSE",
"13:20:00","1280","933","11,942","ASK","","1399010","JSE",
"13:17:03","1282","383","4,910","BID","","1387170","JSE",
"13:17:03","1281","808","10,350","ASK","","1387140","JSE",
"13:17:03","1282","2,474","31,717","BID","","1387110","JSE",
"13:15:54","1282","1,947","24,961","ASK","","1379910","JSE",
"13:15:42","1283","1,164","14,934","BID","","1378650","JSE",
"13:15:41","1281","383","4,906","ASK","","1378560","JSE",
"13:15:41","1281","804","10,299","ASK","","1378550","JSE",
"13:15:04","1282","862","11,051","-","XT","1376080","JSE",
"13:14:26","1283","487","6,248","BID","","1372430","JSE",
"13:14:22","1283","487","6,248","BID","","1371370","JSE",
"13:14:01","1283","487","6,248","BID","","1369170","JSE",
"13:13:52","1283","487","6,248","BID","","1367460","JSE",
"13:13:35","1283","487","6,248","BID","","1365840","JSE",
"13:12:48","1282","249","3,192","ASK","","1362900","JSE",
"13:12:08","1282","2,803","35,934","ASK","","1357300","JSE",
"13:12:08","1283","487","6,248","BID","","1357280","JSE",
"13:07:52","1282","2,713","34,781","ASK","","1330260","JSE",
"13:07:12","1282","142","1,820","BID","","1326760","JSE",
"13:07:12","1282","499","6,397","BID","","1326750","JSE",
"13:07:09","1282","487","6,243","BID","","1326250","JSE",
"13:06:42","1282","3,720","47,690","BID","","1323270","JSE",
"13:06:16","1282","487","6,243","BID","","1318660","JSE",
"13:06:12","1282","487","6,243","BID","","1316640","JSE",
"13:06:07","1282","1,404","17,999","BID","","1315900","JSE",
"13:06:07","1282","712","9,128","BID","","1315890","JSE",
"13:06:06","1282","6,388","81,894","BID","","1315840","JSE",
"13:05:34","1281","841","10,773","ASK","","1313230","JSE",
"13:04:04","1282","2,812","36,050","ASK","","1305240","JSE",
"13:03:24","1283","488","6,261","BID","","1301940","JSE",
"13:03:12","1282","2,058","26,384","ASK","","1301260","JSE",
"13:03:12","1282","2,791","35,781","ASK","","1301160","JSE",
"13:02:56","1283","487","6,248","BID","","1299700","JSE",
"13:02:42","1283","487","6,248","BID","","1298040","JSE",
"13:02:38","1283","487","6,248","BID","","1297070","JSE",
"13:02:36","1283","487","6,248","BID","","1295980","JSE",
"13:02:23","1283","487","6,248","BID","","1294020","JSE",
"13:02:15","1283","487","6,248","BID","","1292770","JSE",
"13:02:06","1282","1,399","17,935","ASK","","1292080","JSE",
"13:01:48","1281","1","13","ASK","","1290650","JSE",
"13:01:40","1283","487","6,248","BID","","1289080","JSE",
"13:01:26","1282","1,345","17,243","BID","","1287010","JSE",
"13:01:17","1282","427","5,474","BID","","1284320","JSE",
"13:01:13","1281","60","769","BID","","1281900","JSE",
"13:01:08","1279.5","1,262","16,147","-","XT","1278400","JSE",
"13:01:08","1280","8,049","103,027","BID","","1277200","JSE",
"13:01:08","1280","7,951","101,773","BID","","1277190","JSE",
"13:01:08","1280","487","6,234","BID","","1277180","JSE",
"13:00:41","1280","1,189","15,219","BID","","1273680","JSE",
"13:00:41","1280","2,300","29,440","BID","","1273670","JSE",
"13:00:41","1280","917","11,738","ASK","","1273650","JSE",
"13:00:41","1280","3,747","47,962","ASK","","1273640","JSE",
"13:00:41","1280","7,254","92,851","ASK","","1273630","JSE",
"13:00:41","1280","6,886","88,141","ASK","","1273620","JSE",
"13:00:41","1280","14,189","181,619","ASK","","1273590","JSE",
"13:00:40","1280","1","13","ASK","","1273210","JSE",
"12:59:48","1282","472","6,051","BID","","1265500","JSE",
"12:59:48","1282","324","4,154","BID","","1265490","JSE",
"12:59:48","1282","1,083","13,884","BID","","1265480","JSE",
"12:59:48","1281","943","12,080","ASK","","1265460","JSE",
"12:59:48","1281","7,643","97,907","ASK","","1265450","JSE",
"12:57:52","1282","487","6,243","BID","","1250650","JSE",
"12:57:06","1282","2,614","33,511","BID","","1247590","JSE",
"12:56:48","1281.5","982","12,584","-","XT","1246470","JSE",
"12:55:49","1282","487","6,243","BID","","1242040","JSE",
"12:55:23","1281","6,555","83,970","BID","","1239360","JSE",
"12:55:23","1281","2,594","33,229","BID","","1239350","JSE",
"12:55:23","1281","1","13","BID","","1239340","JSE",
"12:55:23","1281","4,717","60,425","BID","","1239330","JSE",
"12:55:23","1281","3,297","42,235","BID","","1239320","JSE",
"12:55:23","1281","8,177","104,747","BID","","1239310","JSE",
"12:55:23","1281","4,068","52,111","BID","","1239300","JSE",
"12:55:23","1281","487","6,238","BID","","1238710","JSE",
"12:54:13","1280","404","5,171","ASK","","1233240","JSE",
"12:54:13","1280","483","6,182","ASK","","1233230","JSE",
"12:54:09","1281","475","6,085","BID","","1231690","JSE",
"12:53:28","1281","4,592","58,824","ASK","","1227110","JSE",
"12:53:28","1281","435","5,572","ASK","","1227100","JSE",
"12:53:26","1282","5","64","ASK","","1226840","JSE",
"12:53:24","1282","8","103","ASK","","1226790","JSE",
"12:53:23","1282","18","231","ASK","","1226730","JSE",
