Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"10-Jan-2025","307500","311743","304133","306801","169k","521.69m","307.85332k","3,997","1",
"09-Jan-2025","314882","314882","307593","309450","186k","576.76m","309.51268k","5,124","1",
"08-Jan-2025","321999","321999","310440","311235","214k","667.55m","312.259k","6,371","1",
"07-Jan-2025","314700","320705","314700","318030","155k","493.44m","318.45754k","4,648","1",
"06-Jan-2025","313849","318166","313028","314700","147k","463.2m","315.23032k","4,102","1",
"03-Jan-2025","309803","315225","309002","313655","173k","542.71m","313.30174k","4,962","1",
"02-Jan-2025","311192","317482","309616","311600","145k","453.9m","312.62984k","4,213","1",
"01-Jan-2025","0","0","0","313434","0","0","0","0","1",
"31-Dec-2024","312990","315033","310097","313434","69k","215.81m","312.98319k","1,244","1",
"30-Dec-2024","315127","315826","311184","312991","152k","475.86m","313.26367k","4,837","1",
"27-Dec-2024","316698","316704","311067","316611","121k","382.19m","314.82299k","4,368","1",
"26-Dec-2024","0","0","0","316700","0","0","0","0","1",
"25-Dec-2024","0","0","0","316700","0","0","0","0","1",
"24-Dec-2024","316380","322000","314181","316700","42k","133.96m","316.65738k","858","1",
"23-Dec-2024","317940","323529","314500","317712","162k","514.75m","317.23046k","4,682","1",
"20-Dec-2024","317550","325560","314751","317639","863k","2.74b","317.70534k","6,410","1",
"19-Dec-2024","324162","329620","315595","318573","910k","2.89b","316.92462k","8,267","1",
"18-Dec-2024","326239","328305","323165","325552","406k","1.32b","326.14445k","8,654","1",
"17-Dec-2024","334549","336491","325865","326210","340k","1.12b","328.28866k","9,651","1",
"16-Dec-2024","0","0","0","332891","0","0","0","0","1",
"13-Dec-2024","327550","335068","326709","332891","213k","708.78m","332.08838k","6,871","1",
"12-Dec-2024","330101","332832","327910","329667","162k","533.68m","330.04942k","5,068","1",
"11-Dec-2024","330255","333967","325613","330678","206k","678.94m","329.50271k","7,872","1",
"10-Dec-2024","331663","334416","328645","331547","149k","494.29m","331.11992k","5,528","1",
"09-Dec-2024","327484","338294","327149","331663","154k","508.03m","330.93135k","4,262","1",
"06-Dec-2024","329899","335325","327120","331682","151k","501.32m","331.90275k","4,838","1",
"05-Dec-2024","323001","339000","323001","328855","201k","663.61m","329.47682k","5,655","1",
"04-Dec-2024","322200","329876","322200","325311","287k","937.3m","326.23789k","7,616","1",
"03-Dec-2024","324000","326000","320134","322677","403k","1.3b","323.45516k","10,331","1",
"02-Dec-2024","325115","327593","322510","325120","131k","426.63m","325.39774k","4,976","1",
"29-Nov-2024","326781","328283","323437","326118","288k","938.54m","326.20071k","4,370","1",
"28-Nov-2024","330999","331724","326368","326781","242k","794.16m","327.7828k","4,876","1",
"27-Nov-2024","333327","339000","328245","329634","217k","718.49m","331.07601k","5,111","1",
"26-Nov-2024","328686","338170","328686","335973","102k","343.96m","335.94757k","3,756","1",
"25-Nov-2024","338507","338507","331953","332722","328k","1.09b","333.43397k","5,998","1",
"22-Nov-2024","335111","340960","334338","336182","147k","496.41m","337.12142k","5,122","1",
"21-Nov-2024","336500","338876","330546","337700","216k","726.89m","336.32938k","5,236","1",
"20-Nov-2024","327715","334938","323365","334000","202k","672.36m","333.15374k","6,871","1",
"19-Nov-2024","325600","329421","323368","328710","164k","536.97m","327.62737k","4,604","1",
"18-Nov-2024","328000","328000","321054","324842","208k","674.11m","324.56282k","4,515","1",
"15-Nov-2024","325200","328071","321922","324978","234k","758.31m","324.37721k","6,405","1",
"14-Nov-2024","329627","335539","326612","327500","167k","552.23m","330.3014k","5,329","1",
"13-Nov-2024","332675","332675","323088","327977","233k","761.39m","326.81885k","5,966","1",
"12-Nov-2024","324871","329147","323904","329147","268k","879.28m","327.83268k","6,383","1",
"11-Nov-2024","330280","332181","326100","327702","108k","353.85m","328.2592k","4,076","1",
"08-Nov-2024","326001","332759","326001","329537","100k","331.13m","329.73583k","3,223","1",
"07-Nov-2024","331500","333874","329200","330995","200k","662.53m","331.2194k","4,539","1",
"06-Nov-2024","330091","331986","324368","327422","267k","875.08m","327.15178k","7,202","1",
"05-Nov-2024","322232","330846","322232","330800","341k","1.12b","329.17454k","7,823","1",
"04-Nov-2024","323650","326960","321557","325000","306k","995.3m","325.24681k","7,616","1",
"01-Nov-2024","317801","324564","315545","323650","285k","917.72m","321.75939k","6,799","1",
"31-Oct-2024","318300","321000","312563","317077","439k","1.39b","317.64029k","7,701","1",
"30-Oct-2024","309730","317081","309412","316234","462k","1.46b","315.54466k","6,817","1",
"29-Oct-2024","323799","323799","308506","313312","363k","1.14b","313.15005k","9,848","1",
