Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"02-Dec-2024","5210","5375","5200","5221","1m","68.31m","5.25577k","825","1",
"29-Nov-2024","5302","5302","5140","5261","388k","20.24m","5.21333k","670","1",
"28-Nov-2024","5249","5348","5143","5250","327k","17.21m","5.26915k","690","1",
"27-Nov-2024","5167","5220","5140","5179","332k","17.17m","5.17552k","613","1",
"26-Nov-2024","5200","5285","5051","5240","785k","40.72m","5.18652k","1,206","1",
"25-Nov-2024","5115","5388","5115","5200","598k","31.38m","5.24876k","1,176","1",
"22-Nov-2024","5270","5402","5180","5398","501k","26.94m","5.37335k","928","1",
"21-Nov-2024","5280","5386","5253","5377","392k","20.98m","5.34665k","864","1",
"20-Nov-2024","5150","5278","5120","5278","384k","20.1m","5.23648k","840","1",
"19-Nov-2024","5058","5198","5016","5143","945k","48.25m","5.10661k","1,975","1",
"18-Nov-2024","4873","5074","4865","5044","446k","22.12m","4.95202k","746","1",
"15-Nov-2024","4790","4860","4745","4850","933k","45.04m","4.82614k","574","1",
"14-Nov-2024","4714","4830","4661","4762","192k","9.19m","4.77781k","835","1",
"13-Nov-2024","4777","4778","4640","4680","208k","9.74m","4.68188k","398","1",
"12-Nov-2024","4661","4710","4501","4706","614k","28.58m","4.65313k","1,043","1",
"11-Nov-2024","4900","4957","4436","4656","2m","85.31m","4.68833k","2,428","1",
"08-Nov-2024","4800","4809","4750","4750","579k","27.72m","4.78568k","636","1",
"07-Nov-2024","4665","4800","4665","4779","1m","67.26m","4.72188k","1,239","1",
"06-Nov-2024","4715","4810","4650","4698","325k","15.3m","4.71558k","638","1",
"05-Nov-2024","4700","4756","4682","4699","3m","141.45m","4.7045k","2,435","1",
"04-Nov-2024","4749","4756","4671","4700","2m","87.33m","4.70338k","1,086","1",
"01-Nov-2024","4752","4799","4706","4729","689k","32.75m","4.75341k","1,150","1",
"31-Oct-2024","4815","4865","4728","4743","386k","18.53m","4.79958k","727","1",
"30-Oct-2024","4851","4941","4750","4879","3m","128.25m","4.85001k","968","1",
"29-Oct-2024","4892","5050","4860","4886","481k","23.63m","4.90967k","1,011","1",
"28-Oct-2024","4999","5150","4851","4892","763k","37.62m","4.92237k","839","1",
"25-Oct-2024","4951","5034","4915","4954","169k","8.36m","4.95846k","604","1",
"24-Oct-2024","5020","5129","4963","4973","402k","20.12m","5.00948k","608","1",
"23-Oct-2024","5264","5280","5020","5070","453k","23.25m","5.13278k","1,035","1",
"22-Oct-2024","5198","5300","5079","5279","699k","36.62m","5.24341k","3,135","1",
"21-Oct-2024","5289","5338","5174","5196","386k","20.21m","5.24269k","1,130","1",
"18-Oct-2024","5263","5365","5223","5307","226k","11.98m","5.29906k","483","1",
"17-Oct-2024","5250","5420","5250","5300","664k","35.29m","5.31094k","1,483","1",
"16-Oct-2024","5440","5470","5270","5335","498k","26.64m","5.34852k","716","1",
"15-Oct-2024","5500","5535","5400","5487","1m","61.68m","5.47984k","2,848","1",
