Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"23-Sep-2024","29251","30296","29251","30123","992k","298.33m","30.08429k","10,809","1",
"20-Sep-2024","29500","29766","29077","29577","3m","897.6m","29.56789k","5,854","1",
"19-Sep-2024","29100","29559","29100","29319","3m","854.7m","29.22044k","8,558","1",
"18-Sep-2024","28910","29214","28750","29141","705k","204.95m","29.05833k","7,350","1",
"17-Sep-2024","28600","29195","28600","29024","671k","194.72m","29.00712k","4,957","1",
"16-Sep-2024","28700","29025","28298","28824","723k","208.29m","28.7914k","7,888","1",
"13-Sep-2024","28839","28891","28429","28476","974k","277.98m","28.54225k","8,321","1",
"12-Sep-2024","28589","28843","28382","28733","986k","282.37m","28.63415k","8,631","1",
"11-Sep-2024","28372","28532","27996","28299","1m","297.86m","28.29471k","8,743","1",
"10-Sep-2024","28100","28668","28100","28450","1m","409.59m","28.35876k","11,856","1",
"09-Sep-2024","28829","28829","28088","28287","821k","232.95m","28.3823k","7,954","1",
"06-Sep-2024","28150","28487","28150","28300","1m","353.29m","28.33684k","7,555","1",
"05-Sep-2024","28711","28815","27936","28347","2m","614.18m","28.26418k","12,334","1",
"04-Sep-2024","27900","28966","27900","28905","2m","448.74m","28.74132k","12,520","1",
"03-Sep-2024","29700","30059","29072","29325","2m","524.12m","29.43781k","8,231","1",
"02-Sep-2024","29500","29805","29400","29737","901k","267.22m","29.64068k","5,484","1",
"30-Aug-2024","29950","29950","29405","29669","2m","576.39m","29.64362k","6,597","1",
"29-Aug-2024","29508","29850","29342","29817","1m","348.74m","29.73575k","6,888","1",
"28-Aug-2024","29055","29721","29055","29604","2m","522.49m","29.59029k","7,552","1",
"27-Aug-2024","29275","29656","29081","29500","2m","560.01m","29.43909k","11,649","1",
"26-Aug-2024","29156","29641","28631","29432","1m","348.89m","29.26434k","7,349","1",
"23-Aug-2024","29499","29690","28746","29156","2m","547.8m","29.15813k","17,548","1",
"22-Aug-2024","30099","30099","28808","28811","2m","665.32m","29.09151k","13,028","1",
"21-Aug-2024","29500","30039","29500","29926","2m","745.42m","29.88635k","12,363","1",
"20-Aug-2024","30000","30132","29511","29611","2m","591.82m","29.69594k","9,883","1",
"19-Aug-2024","28710","30118","28710","29704","2m","582.92m","29.7929k","7,933","1",
"16-Aug-2024","29025","29979","29025","29501","3m","809.98m","29.5625k","11,428","1",
"15-Aug-2024","28600","29476","28569","29101","2m","653.95m","29.08652k","10,399","1",
"14-Aug-2024","28401","28950","28401","28630","1m","293.47m","28.6507k","8,091","1",
"13-Aug-2024","28200","28645","28195","28645","2m","551.75m","28.4781k","7,283","1",
"12-Aug-2024","27900","28283","27706","28127","1m","339.06m","28.12627k","8,958","1",
"09-Aug-2024","0","0","0","27972","0","0","0","0","1",
"08-Aug-2024","28300","28300","27605","27972","2m","489.98m","27.99065k","11,455","1",
"07-Aug-2024","27803","28199","27539","28016","2m","424.44m","27.97245k","9,120","1",
"06-Aug-2024","27020","27788","27020","27788","2m","590.63m","27.50538k","12,031","1",
"05-Aug-2024","27094","27094","26276","26721","2m","636.05m","26.64469k","13,468","1",
"02-Aug-2024","27500","27743","27155","27500","2m","540.79m","27.53051k","10,136","1",
"01-Aug-2024","27510","27945","27462","27735","1m","364.04m","27.76268k","7,552","1",
"31-Jul-2024","27350","27850","26930","27806","2m","567.37m","27.66634k","11,277","1",
"30-Jul-2024","26621","27230","26550","26981","1m","280.99m","26.98982k","7,475","1",
"29-Jul-2024","26752","27113","26665","26665","1m","343.97m","26.86052k","8,966","1",
"26-Jul-2024","26590","26896","26428","26896","1m","302.97m","26.78828k","5,810","1",
"25-Jul-2024","26000","26542","25750","26542","1m","335.45m","26.2978k","9,861","1",
"24-Jul-2024","26040","26080","25601","26016","947k","245.33m","25.92066k","5,800","1",
"23-Jul-2024","25410","26097","25410","26040","1m","317.82m","25.87355k","8,018","1",
"22-Jul-2024","26000","26000","25426","25742","808k","207.46m","25.65997k","4,841","1",
"19-Jul-2024","25399","25700","25300","25655","689k","176.45m","25.59223k","7,080","1",
"18-Jul-2024","25560","25875","25300","25500","2m","424.22m","25.52691k","12,567","1",
"17-Jul-2024","25750","25750","25279","25635","2m","474.23m","25.52663k","13,215","1",
"16-Jul-2024","26099","26129","25612","25770","2m","490.26m","25.80355k","10,841","1",
"15-Jul-2024","26155","26183","25800","26183","2m","574.26m","26.08194k","8,236","1",
"12-Jul-2024","25721","26229","25721","26081","948k","246.83m","26.03975k","6,524","1",
"11-Jul-2024","25486","26076","25408","26000","751k","194.77m","25.92795k","4,918","1",
"10-Jul-2024","25581","25694","25283","25450","1m","312.83m","25.43492k","8,355","1",
"09-Jul-2024","25653","25754","25322","25582","1m","356.52m","25.55433k","6,804","1",
"08-Jul-2024","25550","25900","25436","25873","1m","334.8m","25.75404k","6,610","1",
"05-Jul-2024","26201","26248","25464","25513","856k","220.3m","25.75019k","6,152","1",
"04-Jul-2024","25900","26340","25751","26200","1m","316.06m","26.18263k","4,840","1",
"03-Jul-2024","25756","25967","25461","25856","1m","298.56m","25.81448k","5,798","1",
"02-Jul-2024","25970","25975","25330","25398","2m","448.92m","25.48773k","5,795","1",
"01-Jul-2024","26200","27000","25979","25979","2m","487.33m","26.42164k","11,379","1",
"28-Jun-2024","24700","26021","24700","25641","3m","669.51m","25.5473k","15,293","1",
"27-Jun-2024","25140","25601","24843","24843","2m","499.15m","25.05172k","10,289","1",
"26-Jun-2024","25809","26000","25200","25336","2m","458.7m","25.4772k","9,745","1",
"25-Jun-2024","26005","26380","25712","25785","2m","501.57m","25.88031k","10,908","1",
"24-Jun-2024","26505","26811","25974","26100","2m","483.62m","26.18291k","11,074","1",
"21-Jun-2024","26315","26962","26315","26597","4m","1.1b","26.64585k","14,875","1",
"20-Jun-2024","26725","27199","26251","26368","5m","1.44b","26.48868k","9,935","1",
"19-Jun-2024","26550","27451","26374","26801","3m","776.78m","26.90184k","17,265","1",
"18-Jun-2024","24800","27050","24800","26402","4m","954.05m","26.26894k","24,155","1",
"17-Jun-2024","0","0","0","24660","0","0","0","0","1",
"14-Jun-2024","23647","25392","23459","24660","3m","741.59m","24.69828k","16,392","1",
"13-Jun-2024","22900","23686","22873","23647","2m","520.93m","23.51173k","10,988","1",
"12-Jun-2024","22558","23009","22558","22900","1m","272.86m","22.86559k","8,226","1",
"11-Jun-2024","22310","22769","22310","22590","2m","391.31m","22.57929k","11,743","1",
"10-Jun-2024","22681","22681","21917","22313","1m","264.52m","22.28591k","6,375","1",
"07-Jun-2024","22390","22502","21928","22248","2m","350.9m","22.22408k","8,713","1",
"06-Jun-2024","22684","22684","21879","21991","2m","367.03m","22.04735k","8,094","1",
"05-Jun-2024","23100","23132","22100","22281","3m","616.28m","22.44289k","10,860","1",
"04-Jun-2024","23600","23647","23014","23014","2m","398.36m","23.14425k","9,030","1",
"03-Jun-2024","22700","23600","22700","23600","2m","401.27m","23.46498k","8,562","1",
"31-May-2024","23000","23352","22772","22848","5m","1.1b","22.95061k","9,953","1",
"30-May-2024","23700","23700","22626","23210","2m","522.97m","23.13376k","11,503","1",
"29-May-2024","0","0","0","23850","0","0","0","0","1",
"28-May-2024","23869","24002","23808","23850","816k","194.73m","23.87834k","7,460","1",
"27-May-2024","23990","24118","23623","23790","871k","206.88m","23.76714k","5,010","1",
"24-May-2024","24149","24187","23820","24054","1m","323.19m","24.06413k","8,224","1",
"23-May-2024","24250","24627","24000","24000","2m","519.54m","24.20673k","9,466","1",
"22-May-2024","24270","24484","23943","24250","2m","422.86m","24.30557k","11,718","1",
"21-May-2024","23699","24268","23699","24268","2m","452.2m","24.11337k","8,012","1",
"20-May-2024","23699","24068","23699","23991","909k","217.75m","23.97055k","5,201","1",
"17-May-2024","24000","24000","23622","23800","2m","474.73m","23.77521k","7,676","1",
"16-May-2024","24100","24196","23679","23937","2m","563.84m","23.8768k","10,619","1",
"15-May-2024","23200","24157","23199","24019","2m","566.53m","23.9094k","11,464","1",
"14-May-2024","23450","23690","23177","23279","2m","510.86m","23.38226k","9,020","1",
"13-May-2024","23100","23486","23100","23418","2m","370.51m","23.2627k","10,173","1",
"10-May-2024","23400","23826","23281","23290","2m","378.15m","23.49582k","7,033","1",
"09-May-2024","22880","23550","22880","23426","1m","339.86m","23.40993k","5,390","1",
"08-May-2024","22776","23600","22703","23419","3m","610.25m","23.23883k","10,706","1",
"07-May-2024","22850","23174","22809","22824","1m","325.85m","22.90065k","7,774","1",
"06-May-2024","22800","23105","22745","22850","874k","200.2m","22.90141k","4,906","1",
"03-May-2024","22969","23065","22630","22806","2m","344.53m","22.83456k","7,080","1",
"02-May-2024","22875","23380","22760","22760","3m","583.79m","22.93712k","11,070","1",
"01-May-2024","0","0","0","22875","0","0","0","0","1",
"30-Apr-2024","22650","23020","22608","22875","3m","578.7m","22.85304k","9,156","1",
"29-Apr-2024","22200","22682","22126","22682","3m","586.23m","22.55703k","8,966","1",
"26-Apr-2024","21631","22264","21514","22264","2m","346.4m","22.05543k","4,643","1",
"25-Apr-2024","21714","21995","21361","21667","1m","254.47m","21.68369k","6,884","1",
"24-Apr-2024","21877","22365","21645","21733","2m","359.31m","21.76344k","7,220","1",
"23-Apr-2024","21721","21879","21467","21850","2m","332.94m","21.7229k","7,969","1",
"22-Apr-2024","21950","22004","21432","21721","1m","281.98m","21.76343k","7,778","1",
"19-Apr-2024","21489","21648","21207","21506","2m","334.99m","21.47983k","6,172","1",
"18-Apr-2024","21400","21757","21156","21563","2m","420.34m","21.49944k","10,693","1",
"17-Apr-2024","21999","21999","21316","21316","2m","330.39m","21.42685k","9,353","1",
"16-Apr-2024","21901","21932","21428","21603","3m","561.21m","21.59865k","14,721","1",
"15-Apr-2024","22400","22800","21954","22042","3m","686.38m","22.29075k","14,068","1",
"12-Apr-2024","22401","22875","22148","22238","3m","747.14m","22.33361k","13,762","1",
"11-Apr-2024","22585","22669","22374","22669","3m","723.28m","22.51637k","9,666","1",
"10-Apr-2024","22700","23101","22204","22448","3m","578.82m","22.47414k","10,799","1",
"09-Apr-2024","23070","23709","22392","23668","3m","588.45m","23.48479k","8,521","1",
"08-Apr-2024","23000","23050","22762","23050","3m","727.5m","22.97971k","9,520","1",
"05-Apr-2024","22736","22939","22320","22939","2m","456.56m","22.76611k","7,867","1",
"04-Apr-2024","22300","22839","21948","22824","2m","552.97m","22.61423k","7,072","1",
"03-Apr-2024","22200","22449","21713","22100","2m","400.03m","21.99186k","6,601","1",
"02-Apr-2024","22986","22986","22100","22200","1m","292.9m","22.40496k","5,278","1",
"01-Apr-2024","0","0","0","22867","0","0","0","0","1",
"29-Mar-2024","0","0","0","22867","0","0","0","0","1",
"28-Mar-2024","22790","22867","22585","22867","1m","317.74m","22.79346k","3,522","1",
"27-Mar-2024","22721","23149","22539","22786","2m","392.62m","22.71913k","6,753","1",
"26-Mar-2024","23380","23380","22692","22971","3m","673.22m","23.01307k","7,797","1",
"25-Mar-2024","23069","23181","22655","23000","3m","736.13m","22.92949k","9,411","1",
"22-Mar-2024","22987","23054","22653","23000","2m","523.42m","22.91836k","10,536","1",
"21-Mar-2024","0","0","0","22827","0","0","0","0","1",
"20-Mar-2024","22100","22973","22100","22827","8m","1.78b","22.90244k","5,679","1",
"19-Mar-2024","22497","22497","22250","22400","2m","460.22m","22.39686k","9,314","1",
"18-Mar-2024","22241","22476","22115","22348","3m","581.05m","22.30882k","12,030","1",
"15-Mar-2024","22315","23076","22241","22241","4m","927.65m","22.31889k","8,309","1",
"14-Mar-2024","23000","23116","22441","22650","3m","682.21m","22.71077k","10,133","1",
"13-Mar-2024","23000","23059","22788","23040","2m","506.19m","22.92532k","11,147","1",
"12-Mar-2024","23400","23850","23041","23041","2m","473.08m","23.40922k","7,978","1",
"11-Mar-2024","22700","23447","22467","23447","4m","950.53m","23.16964k","8,566","1",
"08-Mar-2024","22200","22697","22200","22697","1m","326.1m","22.58916k","5,451","1",
"07-Mar-2024","22264","22360","22110","22360","2m","349.57m","22.27495k","5,688","1",
"06-Mar-2024","22001","22500","22001","22450","1m","247.39m","22.36783k","5,935","1",
"05-Mar-2024","21872","22653","21872","22374","3m","666.85m","22.40817k","9,877","1",
"04-Mar-2024","22200","22200","21541","21651","904k","196.92m","21.77294k","4,171","1",
"01-Mar-2024","21913","22251","21821","22020","790k","173.91m","22.05562k","4,090","1",
"29-Feb-2024","21729","22137","21726","21919","2m","367.99m","21.92501k","4,303","1",
"28-Feb-2024","21799","21914","21528","21671","580k","125.91m","21.7191k","3,013","1",
"27-Feb-2024","21800","22180","21735","21836","799k","175.12m","21.90886k","4,370","1",
"26-Feb-2024","22379","22379","21826","22023","1m","283.02m","21.96393k","5,760","1",
"23-Feb-2024","22644","22722","22354","22400","670k","150.26m","22.43141k","3,393","1",
"22-Feb-2024","22897","22897","22430","22667","815k","184.44m","22.64544k","5,034","1",
"21-Feb-2024","22752","22995","22544","22700","1m","295.51m","22.72822k","7,177","1",
"20-Feb-2024","22960","22987","22710","22781","1m","297.65m","22.81842k","5,708","1",
"19-Feb-2024","22510","23020","22510","22960","907k","207.83m","22.92164k","5,197","1",
"16-Feb-2024","22364","22865","22326","22800","2m","386.42m","22.70483k","4,705","1",
"15-Feb-2024","21805","22344","21805","22310","857k","190.83m","22.27518k","3,080","1",
"14-Feb-2024","21403","22015","21403","21988","500k","109.57m","21.91877k","2,582","1",
"13-Feb-2024","22105","22105","21749","21773","703k","153.84m","21.88493k","3,294","1",
"12-Feb-2024","21725","21957","21563","21957","709k","154.99m","21.84555k","2,891","1",
"09-Feb-2024","21381","21931","21381","21931","1m","320.56m","21.8441k","5,433","1",
"08-Feb-2024","21501","21859","21448","21658","2m","372.27m","21.62648k","4,265","1",
"07-Feb-2024","21925","21925","21633","21835","2m","331.11m","21.794k","4,515","1",
"06-Feb-2024","21703","21850","21602","21841","693k","151.04m","21.79273k","2,997","1",
"05-Feb-2024","21380","21913","21380","21595","815k","176.79m","21.68617k","3,869","1",
"02-Feb-2024","21501","21896","21501","21668","745k","161.78m","21.71314k","4,521","1",
"01-Feb-2024","21630","21822","21121","21542","842k","181.12m","21.51488k","5,251","1",
"31-Jan-2024","21448","21849","21448","21750","1m","260.9m","21.75315k","5,613","1",
"30-Jan-2024","21925","21925","21570","21828","1m","232.22m","21.79904k","4,507","1",
"29-Jan-2024","21730","21942","21475","21600","1m","293.61m","21.70256k","4,887","1",
"26-Jan-2024","21005","21730","21005","21730","1m","225.61m","21.48535k","3,594","1",
"25-Jan-2024","21601","21755","21304","21304","1m","226.45m","21.46361k","3,643","1",
"24-Jan-2024","20952","21675","20952","21641","1m","265.88m","21.52711k","6,228","1",
"23-Jan-2024","21190","21595","21190","21397","859k","183.51m","21.37334k","3,550","1",
"22-Jan-2024","20951","21648","20951","21266","758k","160.99m","21.22126k","3,761","1",
"19-Jan-2024","21005","21494","21005","21409","771k","164.78m","21.38092k","3,315","1",
"18-Jan-2024","21051","21468","21051","21350","1m","218.05m","21.3468k","5,473","1",
"17-Jan-2024","21055","21300","20922","20973","747k","157.2m","21.02799k","5,336","1",
"16-Jan-2024","21392","21504","21236","21417","841k","180.16m","21.40538k","3,923","1",
"15-Jan-2024","21987","21987","21338","21525","1m","233.04m","21.58686k","6,263","1",
"12-Jan-2024","21857","21985","21579","21985","2m","416.42m","21.83504k","6,040","1",
"11-Jan-2024","21377","21814","21377","21814","943k","204.82m","21.71083k","5,691","1",
"10-Jan-2024","21369","21550","21248","21511","1m","224.86m","21.46922k","6,481","1",
"09-Jan-2024","21099","21683","21099","21394","947k","203.05m","21.43782k","7,022","1",
"08-Jan-2024","21000","21209","20665","21118","608k","128.16m","21.08122k","4,047","1",
"05-Jan-2024","20788","21018","20619","20941","639k","133.15m","20.82393k","3,869","1",
"04-Jan-2024","20715","21076","20671","20700","1m","212.28m","20.84719k","5,152","1",
"03-Jan-2024","20911","21414","20796","20796","641k","134.01m","20.91468k","4,684","1",
"02-Jan-2024","21623","21762","21407","21407","633k","136.03m","21.48255k","2,650","1",
"01-Jan-2024","0","0","0","21623","0","0","0","0","1",
"29-Dec-2023","21250","21662","21000","21623","470k","101.47m","21.58434k","2,288","1",
"28-Dec-2023","21424","21692","21344","21361","787k","169.36m","21.48952k","3,355","1",
"27-Dec-2023","21200","21500","21197","21424","1m","230.2m","21.38301k","6,517","1",
"26-Dec-2023","0","0","0","21031","0","0","0","0","1",
"25-Dec-2023","0","0","0","21031","0","0","0","0","1",
"22-Dec-2023","20600","21317","20492","21031","526k","110.81m","21.06339k","3,156","1",
"21-Dec-2023","20471","20641","20290","20603","2m","496.77m","20.35404k","2,507","1",
"20-Dec-2023","20366","20773","20351","20610","619k","127.72m","20.62794k","4,467","1",
"19-Dec-2023","20360","20552","20182","20394","1m","208.16m","20.35801k","5,902","1",
"18-Dec-2023","20784","20854","20282","20371","1m","286.08m","20.44706k","7,591","1",
"15-Dec-2023","0","0","0","20708","0","0","0","0","1",
"14-Dec-2023","20450","20944","20287","20708","3m","525.05m","20.665k","8,279","1",
"13-Dec-2023","19901","20234","19901","19961","2m","325.7m","20.06616k","8,971","1",
"12-Dec-2023","20230","20736","19960","19960","1m","271.43m","20.24681k","7,639","1",
"11-Dec-2023","20528","20699","20262","20341","817k","166.58m","20.38279k","5,164","1",
"08-Dec-2023","20500","20705","20161","20426","1m","235.65m","20.47519k","7,771","1",
"07-Dec-2023","21315","21317","20567","20663","889k","184.77m","20.78812k","6,364","1",
"06-Dec-2023","21050","21471","21049","21315","754k","160.69m","21.3167k","4,229","1",
"05-Dec-2023","21367","21546","21040","21047","873k","184.59m","21.1522k","4,268","1",
"04-Dec-2023","21000","21582","20983","21384","1m","318.03m","21.33908k","6,359","1",
"01-Dec-2023","21558","21559","21077","21149","1m","224.93m","21.24956k","4,590","1",
"30-Nov-2023","21146","21515","21146","21380","2m","330.47m","21.38448k","4,420","1",
"29-Nov-2023","21211","21386","21131","21315","2m","324.13m","21.25674k","5,966","1",
"28-Nov-2023","20801","21522","20801","21249","810k","172.8m","21.3333k","3,936","1",
"27-Nov-2023","21370","21479","21151","21394","1m","300.85m","21.38175k","6,718","1",
"24-Nov-2023","21490","21660","20965","21534","1m","247.94m","21.47588k","6,124","1",
"23-Nov-2023","20995","21308","20811","21146","2m","371.65m","21.11669k","7,403","1",
"22-Nov-2023","20857","21096","20738","20801","889k","185.3m","20.84014k","4,076","1",
"21-Nov-2023","20885","21146","20740","20857","1m","276.56m","20.92684k","5,845","1",
"20-Nov-2023","21150","21150","20827","20885","670k","140.06m","20.91204k","7,101","1",
"17-Nov-2023","21000","21089","20832","20893","1m","241.46m","20.93144k","6,614","1",
"16-Nov-2023","21750","21879","20766","20900","2m","456.4m","21.1219k","8,989","1",
"15-Nov-2023","21045","21873","21045","21790","3m","553.6m","21.70735k","12,307","1",
"14-Nov-2023","20388","21166","20292","21077","2m","391.8m","20.64644k","8,786","1",
"13-Nov-2023","20740","20928","20398","20445","1m","262.82m","20.6219k","5,123","1",
"10-Nov-2023","20670","20858","20552","20740","2m","391.09m","20.66577k","7,385","1",
"09-Nov-2023","20870","21162","20748","20748","2m","322.7m","20.83577k","5,779","1",
"08-Nov-2023","20900","20979","20570","20937","1m","248.53m","20.85395k","4,710","1",
"07-Nov-2023","21000","21091","20639","20650","1m","226.84m","20.77275k","5,354","1",
"06-Nov-2023","20580","21384","20580","21002","746k","156.85m","21.01698k","4,399","1",
"03-Nov-2023","20423","21467","20423","21253","1m","286.62m","21.19086k","7,174","1",
"02-Nov-2023","20051","20997","20051","20995","2m","319.68m","20.74985k","7,425","1",
"01-Nov-2023","20200","20250","19804","20122","2m","374.27m","20.05412k","6,729","1",
"31-Oct-2023","19738","20123","19636","20057","2m","322.17m","20.00791k","5,733","1",
"30-Oct-2023","19501","19952","19501","19738","1m","237.26m","19.78917k","3,890","1",
"27-Oct-2023","19800","19977","19572","19649","1m","197.49m","19.72294k","4,824","1",
"26-Oct-2023","19869","19924","19504","19844","1m","204.38m","19.73544k","6,800","1",
"25-Oct-2023","20200","20200","19644","19870","968k","192.02m","19.82707k","6,745","1",
"24-Oct-2023","20250","20250","19832","20058","828k","165.36m","19.96885k","5,662","1",
"23-Oct-2023","20100","20247","19608","20073","1m","239.6m","20.06739k","6,161","1",
"20-Oct-2023","20114","20114","19735","19920","1m","235.77m","19.90411k","9,609","1",
"19-Oct-2023","20055","20569","20055","20186","2m","366.79m","20.29196k","7,935","1",
"18-Oct-2023","20748","20780","20160","20296","1m","206.57m","20.36549k","5,446","1",
"17-Oct-2023","20800","20838","20421","20682","1m","252.14m","20.69297k","6,315","1",
"16-Oct-2023","20200","20707","20165","20603","1m","290.47m","20.52828k","6,665","1",
"13-Oct-2023","20500","20624","20364","20364","890k","182.17m","20.45887k","4,421","1",
"12-Oct-2023","20825","20880","20341","20487","942k","193.47m","20.54665k","6,620","1",
"11-Oct-2023","20609","20913","20548","20701","2m","361.59m","20.72385k","9,350","1",
"10-Oct-2023","19799","20676","19725","20604","2m","465.84m","20.49517k","11,994","1",
"09-Oct-2023","19845","19908","19477","19612","898k","176.44m","19.63767k","4,761","1",
"06-Oct-2023","19583","19964","19578","19804","1m","209.69m","19.82246k","6,461","1",
"05-Oct-2023","19633","19868","19400","19723","1m","243.39m","19.67569k","6,312","1",
"04-Oct-2023","19800","19854","19400","19545","1m","284.87m","19.64379k","6,802","1",
"03-Oct-2023","20000","20114","19686","19767","1m","288.43m","19.86228k","9,329","1",
"02-Oct-2023","20168","20316","19747","19766","1m","235.41m","19.95289k","4,768","1",
"29-Sep-2023","20464","20464","20115","20233","2m","373.65m","20.27156k","5,256","1",
"28-Sep-2023","20400","20434","20238","20294","1m","238.04m","20.30928k","4,205","1",
"27-Sep-2023","20425","20665","20354","20426","1m","217.75m","20.49926k","4,849","1",
"26-Sep-2023","20599","20717","20237","20546","2m","388.72m","20.49186k","6,684","1",
"25-Sep-2023","0","0","0","20581","0","0","0","0","1",
"22-Sep-2023","20600","20813","20540","20581","785k","162.21m","20.66543k","3,922","1",
"21-Sep-2023","20992","20992","20199","20588","3m","572.9m","20.43038k","5,084","1",
"20-Sep-2023","20223","20924","20223","20924","1m","285.32m","20.75717k","5,885","1",
"19-Sep-2023","20136","20446","20043","20222","940k","190.53m","20.26945k","4,383","1",
"18-Sep-2023","20402","20502","20020","20108","1m","241.64m","20.18452k","4,149","1",
"15-Sep-2023","21000","21009","20187","20402","5m","1.01b","20.4063k","6,987","1",
"14-Sep-2023","20720","20917","20367","20697","2m","315.04m","20.60021k","7,508","1",
"13-Sep-2023","21190","21190","20560","20722","1m","299.62m","20.72595k","7,144","1",
"12-Sep-2023","21030","21256","20756","20994","1m","255.35m","21.00768k","4,884","1",
